Rank,Name,Symbol,Price,Volume_24h,Market_Cap,Circulating_Supply,Total_Supply,Max_Supply,Percent_Change_1h,Percent_Change_24h,Percent_Change_7d,Date_Added,Capture_Date
150,GoldBlocks,GB,0.00658524,737.05560303,42076.65988843,6389545.0,6389545.0,,-0.678482,-1.95553,47.8797,2016-06-14T00:00:00.000Z,2024-09-23
151,Titcoin,TIT,0.0007056,1171.52612305,33456.59099294,47416099.65,47416099.65,69000000.0,-5.79558,37.2615,78.3057,2014-08-26T00:00:00.000Z,2024-09-23
152,Quatloo,QTL,0.00583333,1368.57299805,29528.35143892,5062001.87,5062001.87,,3.39838,-26.1863,27.5685,2014-07-12T00:00:00.000Z,2024-09-23
153,ZAIF,ZAIF,0.01234314,679.69555664,10806.45091016,875502.5569572,77777777.0,,-2.63893,19.1323,39.5245,2016-04-08T00:00:00.000Z,2024-09-23
154,KhanCoin,KNC,0.01444838,14848.3203125,1020.50536012,70631.1400003433,7801269631.14,,5.76192,-12.6084,-7.14142,2015-09-28T00:00:00.000Z,2024-09-23
155,Agoras Tokens,AGRS,0.10165794,183.55934143,4269633.56137277,42000000.0,42000000.0,42000000.0,-0.850807,-8.83041,6.10275,2015-08-24T00:00:00.000Z,2024-09-23
156,GridCoin,GRC,0.00572296,473.88696289,2162333.75545883,377834547.02189,377834547.02189,,-3.20985,-7.7331,-0.883541,2015-02-28T00:00:00.000Z,2024-09-23
157,Rimbit,RBT,0.01768768,6.83055878,2021252.4080314,114274566.223496,392234299.223496,,-0.850806,21.5463,48.0676,2014-10-26T00:00:00.000Z,2024-09-23
158,KiloCoin,KLC,0.00044789,6.59800863,2013417.06040182,4495323150.01,10024212043.0,,-0.67415,-6.09242,-2.91914,2016-02-26T00:00:00.000Z,2024-09-23
159,Omni,OMNI,2.60996079,470.78460693,1443682.3599407,553143.31273147,609459.31273147,,1.09663,-3.30098,33.2994,2013-12-24T00:00:00.000Z,2024-09-23
160,ION,ION,0.19890994,182.33651733,1188663.91139925,5975890.0,11875890.0,,-0.714712,-15.8482,-4.81558,2016-06-08T00:00:00.000Z,2024-09-23
161,I/O Coin,IOC,0.06603551,489.83761597,1073955.09958488,16263297.0362067,16263297.0362067,22000000.0,-0.824653,-6.67355,8.68385,2014-08-02T00:00:00.000Z,2024-09-23
162,Ixcoin,IXC,0.04296555,76.80361938,902237.28663606,20999087.999,20999087.999,,7.34691,144.168,-9.75958,2013-05-08T00:00:00.000Z,2024-09-23
163,OBITS,OBITS,0.10806075,189.81231689,721294.03435582,6674894.0,17761800.0,,1.48363,-10.1125,27.4723,2015-11-30T00:00:00.000Z,2024-09-23
164,AsiaCoin,AC,0.00121608,0.01398495,585796.59841301,481707855.956925,481707855.956925,,-0.824647,-6.26934,-23.323,2014-04-20T00:00:00.000Z,2024-09-23
165,SounDAC,XSD,0.0003952,4.94040537,541284.37578945,1369659268.1094,1519659268.1094,,1.48363,,-1.77214,2015-05-07T00:00:00.000Z,2024-09-23
166,Virtacoin,VTA,4.292e-05,199.41323853,505246.58841025,11770966437.2364,11770966437.2364,21000000000.0,18.6518,10.0684,-30.0342,2014-08-09T00:00:00.000Z,2024-09-23
167,BitBay,BAY,0.00048164,296.95495605,483986.36303931,1004877403.71056,1004877403.71056,,-0.784826,16.2342,8.55279,2014-11-16T00:00:00.000Z,2024-09-23
168,SkyNET,SKYNET,0.53349251,34.5991745,477061.13136311,894222.7424,1000000.0,,-0.174564,-9.09597,-29.9534,2014-12-14T00:00:00.000Z,2024-09-23
169,FairCoin,FAIR,0.00886754,54.87548065,465678.97946401,52514994.226526,52514994.226526,,-0.850814,-19.0508,-19.9614,2014-03-22T00:00:00.000Z,2024-09-23
170,I0Coin,I0C,0.02169229,1.18319428,454139.71773304,20935540.5,20935540.5,,-0.850812,-11.6506,1.62688,2013-11-27T00:00:00.000Z,2024-09-23
171,Safex Token,SFT,0.00021077,283.78369141,452630.46853923,2147483647.0,2147483647.0,,0.631746,0.168087,1.23218,2016-02-16T00:00:00.000Z,2024-09-23
172,InstantDEX,DEX,0.44813371,448.13369751,448133.70704651,1000000.0,1000000.0,,-0.0849455,-9.09597,-4.21572,2014-09-14T00:00:00.000Z,2024-09-23
173,LIQUID,LQD,1.29627371,161.58653259,442954.89989837,341714.02,1000000.0,,-0.793665,12.7586,33.7711,2015-02-06T00:00:00.000Z,2024-09-23
174,AmberCoin,AMBER,0.0098606,214.82299805,428480.16844085,43453748.4583119,43453748.4583119,,-0.809713,-7.64992,6.61508,2015-02-06T00:00:00.000Z,2024-09-23
175,Mooncoin,MOON,1.97e-06,265.84002686,423020.98793031,214413677652.0,214413677652.0,,-45.2502,113.229,113.12,2014-01-06T00:00:00.000Z,2024-09-23
176,Swarm,SWARM,0.00422671,8.35342979,422440.27782352,99945431.02,100000000.0,,-0.824643,-6.12334,40.4782,2014-09-16T00:00:00.000Z,2024-09-23
177,FuelCoin,FC2,0.00384109,63.73050308,384900.15587727,100206032.03195,100206032.03195,,9.78948,-14.5791,-13.2037,2014-06-12T00:00:00.000Z,2024-09-23
178,jl777hodl,JLH,0.03755789,13.40816784,375578.92501354,10000000.0,10000000.0,,-0.0849489,-9.09598,-48.2849,2014-07-23T00:00:00.000Z,2024-09-23
179,Zeitcoin,ZEIT,1.07e-05,195.91864014,371256.81725076,34690796228.6506,34690796228.6506,,-0.712624,-24.9608,57.7785,2014-03-20T00:00:00.000Z,2024-09-23
180,GetGems,GEMZ,0.00316181,14.54363251,278667.19379521,88135199.0,88135367.0,,-0.850809,-9.75528,3.5085,2015-01-12T00:00:00.000Z,2024-09-23
181,Coinomat,CNMT,0.09904829,136.85522461,259150.05580214,2616401.0,2616401.0,,-0.824646,-10.2141,-21.9084,2014-09-05T00:00:00.000Z,2024-09-23
182,NeuCoin,NEU,0.00065077,150.18397522,252943.95627348,388684957.616442,2427112860.03014,,-4.05255,-19.3112,-7.76218,2015-09-25T00:00:00.000Z,2024-09-23
183,GoldCoin,GLC,0.00647383,46.08576202,241765.52866815,37345078.0,37345078.0,72245700.0,-17.1525,-23.1811,-51.4932,2013-06-14T00:00:00.000Z,2024-09-23
184,Kobocoin,KOBO,0.00918964,18.65373611,223216.42349191,24290004.4720389,24290004.4720389,,-0.85081,-12.5847,-3.23552,2015-02-15T00:00:00.000Z,2024-09-23
185,Tickets,TIX,3.34e-06,20.73536873,223046.18853079,66876281414.0,66876281414.0,,-5.68434e-14,17.4627,-5.53434,2013-11-03T00:00:00.000Z,2024-09-23
186,SmileyCoin,SMLY,8.79e-06,33.77507019,222446.44495728,25308290000.0,25308290000.0,48000000000.0,-1.03163,-14.0361,31.5401,2015-01-28T00:00:00.000Z,2024-09-23
187,CasinoCoin,CSC,0.00561993,73.09316254,215786.79830168,38396705.0,38396705.0,,-0.360202,-5.4133,-10.7769,2018-01-16T00:00:00.000Z,2024-09-23
188,EuropeCoin,ERC,0.002318,401.81417847,215301.44756707,92882560.8760175,92882560.8760175,32000000.0,-0.889969,38.4634,20.1928,2015-06-18T00:00:00.000Z,2024-09-23
189,Cryptofund,FUND,0.21337566,422.91055298,213375.65779686,1000000.0,1000000.0,,-0.174566,127.237,15.9158,2015-09-21T00:00:00.000Z,2024-09-23
190,PotCoin,POT,0.00099667,370.54141235,212736.52935994,213446638.486275,213446638.486275,420000000.0,-4.23626,-8.4405,41.3564,2014-02-10T00:00:00.000Z,2024-09-23
191,Ubiq,UBQ,0.05719527,253.46029663,205102.02416996,3585996.34712793,3585996.34712793,,-1.33664,-7.77159,-9.20155,2014-09-07T00:00:00.000Z,2024-09-23
192,MMNXT,MMNXT,0.01982543,55.66796112,198254.34312224,10000000.0,50000000.0,,-0.824651,-14.7235,51.6412,2014-10-22T00:00:00.000Z,2024-09-23
193,Silkcoin,SILK,0.00428587,18.40200615,187529.03312592,43755188.153978,43755188.153978,,-0.850813,-10.9189,12.7387,2014-05-11T00:00:00.000Z,2024-09-23
194,Viacoin,VIA,0.00865225,159.52458191,184679.73161723,21344707.5,21344707.5,23176392.0,0.753383,-7.1671,24.1019,2014-07-18T00:00:00.000Z,2024-09-23
195,Boolberry,BBR,0.02353073,423.46109009,176894.13845475,7517578.80450698,7517578.80450698,18450000.0,-0.852404,-3.72588,16.2655,2014-06-24T00:00:00.000Z,2024-09-23
196,NXTventure,NXTV,0.17498767,18.37370491,174987.67375946,1000000.0,1000000.0,,-0.174564,-9.09708,-39.6074,2014-09-23T00:00:00.000Z,2024-09-23
197,NoirShares,NRS,0.0703356,437.43530273,174255.0770349,2477480.606737,2477480.606737,,-0.850806,-3.62228,21.1351,2014-04-20T00:00:00.000Z,2024-09-23
198,Groestlcoin,GRS,0.0024958,199.62632751,160410.56603018,64272241.9522568,64272241.9522568,105000000.0,-0.844659,-4.7297,32.9179,2014-04-11T00:00:00.000Z,2024-09-23
199,Pandacoin,PND,4.89e-06,72.51513672,158909.6305654,32514916897.7707,32514916897.7707,,-14.434,34.0663,-17.4248,2014-02-27T00:00:00.000Z,2024-09-23
200,Greencoin,GRE,7.231e-05,2.1868782,153442.60645291,2122080641.0,2122080641.0,,-0.850807,-26.3545,13.9794,2014-06-23T00:00:00.000Z,2024-09-23
201,Librexcoin,LXC,0.01556586,0.33475798,152443.24897367,9793436.81499561,9793436.81499561,,-0.850811,,4.1896,2014-08-05T00:00:00.000Z,2024-09-23
202,CannabisCoin,CANN,0.00196522,50.10460663,151772.12847204,77229211.7568928,91857211.7568928,,-0.854857,-3.33311,36.6623,2014-08-02T00:00:00.000Z,2024-09-23
203,AudioCoin,ADC,0.00019042,13.76165867,146949.17569478,771714764.234507,771714764.234507,,-0.850804,-14.3006,13.2516,2015-06-05T00:00:00.000Z,2024-09-23
204,Colossuscoin V2,CV2,6.59e-06,4.19054508,138182.78699555,20979639067.039,20979639067.039,,-0.850251,-6.07581,4.57744,2015-03-20T00:00:00.000Z,2024-09-23
205,SpreadCoin,SPR,0.02678011,122.6925354,135123.13849517,5045652.18151166,5045652.18151166,,-0.850807,-6.26934,13.5435,2014-10-26T00:00:00.000Z,2024-09-23
206,Flycoin,FLY,0.63021249,22.84991837,132852.29216777,210805.55394135,210805.55394135,,0.0911623,79.3985,-7.99079,2015-09-14T00:00:00.000Z,2024-09-23
207,Pangea Poker,PANGEA,0.1280382,0.25888044,127955.2680041,999352.3046,1000000.0,,-0.0849488,-9.09597,-40.8351,2014-12-14T00:00:00.000Z,2024-09-23
208,TileCoin,XTC,0.00127699,6.77873182,127699.3425563,100000000.0,100000000.0,,-0.195694,16.4408,-4.35204,2014-10-25T00:00:00.000Z,2024-09-23
209,Pakcoin,PAK,0.00497357,51.6657753,123455.6115207,24822350.0,24822350.0,182000000.0,-0.824472,-22.5826,-7.97376,2015-09-15T00:00:00.000Z,2024-09-23
210,Orbitcoin,ORB,0.04601121,112.01060486,121650.56798249,2643933.279225,2643933.279225,3770000.0,-2.10511,-6.96114,-0.70259,2013-12-21T00:00:00.000Z,2024-09-23
211,Stealth,XST,0.00501189,438.20571899,120429.85621123,24028834.7474082,24028834.7474082,,0.161456,-15.039,-4.898,2014-07-10T00:00:00.000Z,2024-09-23
212,Pebblecoin,XPB,0.00552825,36.97052383,119099.02659951,21543727.5163042,21543727.5163042,,-1.99005,-7.65008,-4.22418,2015-04-01T00:00:00.000Z,2024-09-23
213,GeoCoin,GEO,0.04630575,249.40112305,113684.28927848,2455079.14675095,2455079.14675095,,-1.64716,-9.0679,66.9598,2015-02-22T00:00:00.000Z,2024-09-23
214,bitUSD,BITUSD,1.05079937,20.80004501,113544.24390981,108055.1123,108055.1123,,-0.679562,2.00172,2.40675,2014-09-23T00:00:00.000Z,2024-09-23
215,Creditbit,CRB,0.00908731,111.39893341,112673.67195608,12399006.0951392,12399006.0951392,,9.78562,-19.4417,-14.587,2016-01-16T00:00:00.000Z,2024-09-23
216,PIVX,PIVX,0.00271476,78.57553101,105744.30305426,38951676.0,38951676.0,,-0.717591,-5.87446,6.22304,2016-02-13T00:00:00.000Z,2024-09-23
217,LeafCoin,LEAF,6.71e-06,0.13422979,102840.01549088,15322977852.8781,15322977852.8781,,-1.71497,-1.48873,,2014-02-02T00:00:00.000Z,2024-09-23
218,UltraCoin,UTC,0.00316839,0.61368132,102197.28914503,32255289.734461,32255289.734461,,-0.850805,-3.87621,0.996403,2014-02-10T00:00:00.000Z,2024-09-23
219,Bullion,CBX,0.10427958,77.72657013,101851.60408775,976716.69086944,976716.69086944,,-0.850809,-40.6264,-34.2483,2013-08-04T00:00:00.000Z,2024-09-23
220,Energycoin,ENRG,0.0008414,207.58868408,101004.00544073,120043115.606427,120043115.606427,,1.18131,-5.40756,-1.73068,2014-05-15T00:00:00.000Z,2024-09-23
221,Joincoin,J,0.04005185,165.46173096,98063.0039774,2448401.5,2448401.5,,19.5323,7.26806,5.56979,2014-08-26T00:00:00.000Z,2024-09-23
222,Bitstar,BITS,0.00517653,35.94692612,97427.03412385,18820916.473907,18820916.473907,,-0.824643,-7.30248,32.8991,2014-04-23T00:00:00.000Z,2024-09-23
223,e-Gulden,EFL,0.00664574,315.37619019,97341.61213941,14647222.5,19686562.5,21000000.0,-0.920548,-6.70574,2.29751,2014-03-26T00:00:00.000Z,2024-09-23
224,PayCoin,XPY,0.00803272,0.81001627,92801.31506701,11552913.5379068,11602913.5379068,,-0.850804,-6.26933,8.16853,2014-12-16T00:00:00.000Z,2024-09-23
225,Hyper,HYPER,0.01380418,81.29575348,87154.51709812,6313631.22479944,6313631.22479944,,-0.850806,-6.62505,26.2369,2014-05-31T00:00:00.000Z,2024-09-23
226,LiteDoge,LDOGE,6.13e-06,18.7843399,83919.15757761,13697596138.75,13697596138.75,,-0.788565,160.397,391.927,2015-03-19T00:00:00.000Z,2024-09-23
227,DeBuNe,DEBUNE,0.35210505,63.37891006,81593.65563795,231731.0,1000000.0,,-0.174565,87.4896,33.9794,2015-02-06T00:00:00.000Z,2024-09-23
228,Blitzcash,BLITZ,0.01973998,83.56338501,78673.07094334,3985468.64937518,3985468.64937518,,-0.82465,-9.04064,11.8138,2014-11-16T00:00:00.000Z,2024-09-23
229,MaryJane,MARYJ,0.00151228,5.47208929,78468.76861084,51887638.1620897,51887638.1620897,,16.9758,-8.94916,2.67996,2014-10-04T00:00:00.000Z,2024-09-23
230,TrustPlus,TRUST,0.0023993,29.49390411,76985.31547238,32086595.2637433,32086595.2637433,,-0.850805,-6.78013,16.5286,2014-07-10T00:00:00.000Z,2024-09-23
231,Stress,STS,0.00013173,0.13449919,74446.72722241,565134331.92926,565134331.92926,,-0.73836,-26.2747,-47.365,2016-03-01T00:00:00.000Z,2024-09-23
232,Bytecent,BYC,0.06426176,0.83207667,72930.11082243,1134891.33213393,1134891.33213393,,-0.824644,4.39911,17.9672,2014-11-23T00:00:00.000Z,2024-09-23
233,CORE,CORE,0.0853588,0.85358799,71493.11527491,837560.0,1000000.0,,-0.174568,-27.2768,-56.4703,2015-06-18T00:00:00.000Z,2024-09-23
234,HunterCoin,HUC,0.00544937,299.46279907,70383.62151868,12915930.0,12915930.0,,-0.335805,-9.42569,50.8377,2014-02-14T00:00:00.000Z,2024-09-23
235,Xiaomicoin,MI,0.00017091,6.42330933,69101.29563092,404316480.348584,404316480.348584,,-0.850806,74.0646,,2015-09-04T00:00:00.000Z,2024-09-23
236,MMBTCD,MMBTCD,0.1707176,90.30960846,68287.0388031,400000.0,1000000.0,,-0.08495,-9.09597,16.4289,2015-07-07T00:00:00.000Z,2024-09-23
237,Sexcoin,SXC,0.00058579,29.07431984,67768.70973846,115687876.394311,115687876.394311,,-0.755294,-13.1284,-12.8958,2013-12-09T00:00:00.000Z,2024-09-23
238,Qibuck,QBK,0.12954238,70.8935318,67745.33802327,522958.87820238,522958.87820238,,-0.340756,-7.17839,8.89987,2014-08-17T00:00:00.000Z,2024-09-23
239,2GIVE,2GIVE,0.00013173,190.16676331,66030.01557559,501242030.80285,501242030.80285,,-0.714709,-17.596,2.41055,2016-05-16T00:00:00.000Z,2024-09-23
240,CryptCoin,CRYPT,0.01088558,28.17872047,65650.4043002,6030949.63972023,6030949.63972023,,-0.850811,21.023,32.7783,2014-05-26T00:00:00.000Z,2024-09-23
241,Aiden,ADN,0.00431216,214.49609375,63127.50197961,14639403.0,14639403.0,,-0.850805,-9.26036,60.8351,2014-04-15T00:00:00.000Z,2024-09-23
242,Devcoin,DVC,5.77e-06,4.18837118,62125.55658901,10768460049.9997,10768460049.9997,,-0.403482,-1.97497,-11.4558,2013-04-28T00:00:00.000Z,2024-09-23
243,Uniform Fiscal Object,UFO,2.629e-05,84.80963135,60847.55087015,2314151262.133,2314151262.133,4000000000.0,-0.850811,24.9742,3.61762,2014-02-27T00:00:00.000Z,2024-09-23
244,RedCoin,RED,0.0007662,118.1920166,56774.37244781,74098806.0,74098806.0,,-3.17275,20.8718,-11.2893,2014-01-24T00:00:00.000Z,2024-09-23
245,BritCoin,BRIT,0.00512727,0.39479962,55927.17653283,10907793.8917418,10907793.8917418,,-0.850809,-6.26934,62.9526,2014-07-03T00:00:00.000Z,2024-09-23
246,BigUp,BIGUP,1.317e-05,0.07317757,55778.9462343,4234248755.60423,4234248755.60423,,-0.714707,87.8152,53.1717,2016-03-22T00:00:00.000Z,2024-09-23
247,MarteXcoin,MXT,0.01986088,36.64925003,53804.61096867,2709074.30381171,2709074.30381171,11600000.0,3.64773,-5.6126,-5.53315,2016-05-31T00:00:00.000Z,2024-09-23
248,Truckcoin,TRK,0.00075134,151.63095093,52991.38111737,70529462.764565,70529462.764565,,-0.850807,10.1696,75.6807,2014-07-16T00:00:00.000Z,2024-09-23
249,TeslaCoin,TES,0.00077326,84.46555328,52633.30059034,68067149.808561,68067149.808561,,-0.85081,-4.94929,38.2554,2014-02-06T00:00:00.000Z,2024-09-23
250,Yacoin,YAC,0.00051273,0.08545446,52238.39935818,101883501.0,101883501.0,,-0.850804,0.934322,4.13639,2013-06-09T00:00:00.000Z,2024-09-23
251,Magi,XMG,0.00990457,137.89363098,51607.20098747,5210440.93833755,5210440.93833755,,3.4654,-4.97623,0.275952,2014-09-24T00:00:00.000Z,2024-09-23
252,Woodcoin,LOG,0.0063565,0.07974216,51075.68291161,8035193.05359805,8035193.05359805,,-0.850805,-6.26934,-5.30856,2015-03-23T00:00:00.000Z,2024-09-23
253,BBQCoin,BQC,0.00097752,18.27894402,49624.4488678,50765853.56,50765853.56,,-0.0945775,2.9446,-13.0912,2013-05-08T00:00:00.000Z,2024-09-23
254,Asiadigicoin,ADCN,0.28340748,58.49505234,48802.76797414,172200.0,9505533.0,,-15.3012,-7.41965,39.3019,2016-02-22T00:00:00.000Z,2024-09-23
255,Bean Cash,BITB,3.332e-05,23.94701576,47588.64123434,1428071000.0,1428071000.0,50000000000.0,-0.850808,-4.96714,0.989943,2015-02-18T00:00:00.000Z,2024-09-23
256,HempCoin,THC,0.00023664,80.05685425,47175.10845406,199351282.873498,199351282.873498,300000000.0,-0.850811,-11.2025,63.1576,2014-06-28T00:00:00.000Z,2024-09-23
257,Fibre,FIBRE,0.07346877,111.01184845,46988.90854438,639576.59328939,639576.59328939,,0.305177,-12.4907,3.09829,2014-08-30T00:00:00.000Z,2024-09-23
258,Synergy,SNRG,0.02708906,223.66139221,46392.58359312,1712594.6164787,1712594.6164787,,-0.850811,-9.38875,42.5444,2015-06-08T00:00:00.000Z,2024-09-23
259,Krypton,KR,0.01629945,391.26675415,46222.57596646,2835837.3828125,2835837.3828125,,24.083,9.0878,43.5452,2016-04-13T00:00:00.000Z,2024-09-23
260,LottoCoin,LOT,3.11e-06,0.92818034,45128.68664541,14491014421.1776,14491014421.1776,,-0.580646,-7.37932,13.1882,2013-12-28T00:00:00.000Z,2024-09-23
261,Bata,BTA,0.009532,432.73181152,43990.27507805,4615007.75,4615007.75,10000000.0,2.34499,23.5227,81.6581,2015-05-29T00:00:00.000Z,2024-09-23
262,Positron,TRON,0.02630025,33.93778992,43354.78927996,1648455.1957986,1648455.1957986,,-0.850809,,2385.03,2015-04-14T00:00:00.000Z,2024-09-23
263,Nxttycoin,NXTTY,4.289e-05,0.87930232,42892.79604563,1000000000.0,1000000000.0,,-0.174568,-39.0943,-49.6835,2014-08-12T00:00:00.000Z,2024-09-23
264,The Viral Exchange,TVE,0.08749277,0.62468964,42776.811216,488918.233,500000.0,,-0.174564,-7.28694,23.1988,2015-12-05T00:00:00.000Z,2024-09-23
265,ParkByte,PKB,0.00887412,68.8010788,41961.89421207,4728571.00440633,4728571.00440633,,-0.865278,,25.1867,2015-05-19T00:00:00.000Z,2024-09-23
266,SecretCoin,SCRT,0.00928167,32.85578156,39072.50872114,4209642.63134178,4209642.63134178,,-0.850662,-2.79539,47.3954,2015-11-16T00:00:00.000Z,2024-09-23
267,Sativacoin,STV,0.00546208,39.70835876,38617.27853725,7070064.35005357,7070064.35005357,,-0.800877,39.7317,173.147,2014-10-20T00:00:00.000Z,2024-09-23
268,DT Token,DRACO,0.00428132,310.4135437,38091.45885134,8897138.0,88888888.0,,-9.37093,-11.0406,,2016-06-30T00:00:00.000Z,2024-09-23
269,BitSend,BSD,0.00327647,313.04415894,37079.46095585,11316900.0,11316900.0,,-0.673226,-23.7429,16.8339,2014-06-08T00:00:00.000Z,2024-09-23
270,GameBet Coin,GBT,0.00181951,40.40963745,36941.63482775,20303049.4343808,21303049.4343808,,-0.71894,2.23361,123.585,2016-04-13T00:00:00.000Z,2024-09-23
271,TransferCoin,TX,0.00662336,188.89239502,36496.24433124,5510231.99999998,5510231.99999998,,-0.988927,-12.5548,-7.83668,2015-08-21T00:00:00.000Z,2024-09-23
272,MojoCoin,MOJO,0.00033863,314.10076904,35589.99211834,105099443.366444,105099443.366444,,-1.94709,-19.899,-45.7142,2016-04-06T00:00:00.000Z,2024-09-23
273,Coin(O),CNO,0.00035496,0.04938157,35494.7577145,99995178.0,99995178.0,,-0.824646,-7.97353,21.6381,2014-03-18T00:00:00.000Z,2024-09-23
274,Particle,PRT,4.916e-05,0.75149739,35127.57582957,714506932.000451,714506932.000451,,-0.154601,3.3502,,2014-01-22T00:00:00.000Z,2024-09-23
275,Deutsche eMark,DEM,0.00161098,60.03547668,34475.25117062,21400193.131939,21400193.131939,210000000.0,-0.8735,-1.93009,-1.34879,2013-12-15T00:00:00.000Z,2024-09-23
276,DopeCoin,DOPE,0.00024322,0.40515274,34331.77298177,141157232.67035,141157232.67035,,-0.824652,-13.2991,19.7555,2014-02-22T00:00:00.000Z,2024-09-23
277,YACCoin,YACC,4.611e-05,407.73410034,34291.4894411,743745536.0,743745536.0,,-0.714709,-6.09242,9.76948,2016-03-28T00:00:00.000Z,2024-09-23
278,Gapcoin,GAP,0.00450279,302.82980347,32667.67019376,7254979.59490316,7254979.59490316,,-0.850806,-5.53782,31.7361,2014-11-01T00:00:00.000Z,2024-09-23
279,bitBTC,BITBTC,684.26416016,291.16101074,32591.84408032,47.6305,47.6305,,0.924375,-7.6358,0.227536,2014-09-23T00:00:00.000Z,2024-09-23
280,SuperCoin,SUPER,0.00082901,128.10197449,32337.17480515,39006841.9922959,39006841.9922959,,-0.850808,-27.4789,,2014-05-26T00:00:00.000Z,2024-09-23
281,Bitcoin Plus,XBC,0.37468493,3.77434611,32085.08904532,85632.18450861,85632.18450861,1000000.0,-0.824651,-8.74084,-3.69174,2014-05-04T00:00:00.000Z,2024-09-23
282,TEKcoin,TEK,0.00011832,36.21179962,32069.12895451,271033695.828939,271033695.828939,,-1.63045,-0.755773,23.7826,2014-05-20T00:00:00.000Z,2024-09-23
283,Bitcredits,BCR,0.00099916,16.61113167,31762.97179321,31789678.9981032,31789678.9981032,,-0.850806,-13.4109,-10.5127,2015-03-29T00:00:00.000Z,2024-09-23
284,The Cypherfunks,FUNK,7.7e-07,13.17948818,31151.44419165,40689345000.0,40689345000.0,,-0.923383,-34.1758,-12.8297,2015-06-18T00:00:00.000Z,2024-09-23
285,IncaKoin,NKA,6.57e-06,0.07230762,30687.27146645,4668387600.15468,4668387600.15468,,-0.824651,-6.26934,,2015-01-28T00:00:00.000Z,2024-09-23
286,Terracoin,TRC,0.00192922,5.10255432,29502.10724007,15292280.0,15292280.0,42000000.0,-10.5744,-15.1726,-29.9187,2013-04-28T00:00:00.000Z,2024-09-23
287,Uro,URO,0.02500665,34.94587708,29124.7358002,1164679.8,1164679.8,,-0.815291,-3.94909,13.9861,2014-06-12T00:00:00.000Z,2024-09-23
288,Influxcoin,INFX,0.0167559,252.14532471,28039.04131568,1673383.42986624,1673383.42986624,,-0.824646,-6.20001,-1.30055,2015-09-15T00:00:00.000Z,2024-09-23
289,MetalCoin,METAL,0.00036147,130.77764893,27806.25557157,76925527.458029,76925527.458029,,-0.824648,-6.28705,-2.79046,2015-01-28T00:00:00.000Z,2024-09-23
290,Argentum,ARG,0.00492349,11.02517986,27715.78469465,5629294.44495494,5629294.44495494,,-0.850805,104.67,239.075,2013-07-04T00:00:00.000Z,2024-09-23
291,Node,NODE,2.767e-05,2.75973535,27666.51959973,1000000000.0,1000000000.0,,0.0584212,-9.37025,-15.9862,2014-09-13T00:00:00.000Z,2024-09-23
292,Dashcoin,DSH,0.00227954,13.48358345,27488.7675142,12058917.0,12058917.0,,-3.81123,-8.67628,9.22422,2014-10-07T00:00:00.000Z,2024-09-23
293,NXTInspect,NXTI,0.04033203,9.59902382,27264.2938115,675996.0,1000000.0,,-0.0849437,1331.73,937.739,2014-10-09T00:00:00.000Z,2024-09-23
294,Privatebet,Privatebet,0.06615307,79.38368225,26461.22872829,400000.0,1000000.0,,-0.084943,-9.09597,-62.557,2014-10-04T00:00:00.000Z,2024-09-23
295,Datacoin,DTC,0.00187703,58.04740524,26275.69708612,13998538.0,13998538.0,,-0.771675,,-20.387,2013-12-07T00:00:00.000Z,2024-09-23
296,MonetaryUnit,MUE,0.00027827,156.86399841,26207.86880713,94182239.975,94182239.975,4000000000.0,-5.74138,7.01763,111.954,2014-11-01T00:00:00.000Z,2024-09-23
297,Animecoin,ANI,1.315e-05,0.00657342,25977.6363254,1975960545.0,1975960545.0,,-0.824651,,,2014-02-28T00:00:00.000Z,2024-09-23
298,Fantomcoin,FCN,0.00591608,8.23234081,25705.7758008,4345070.38715617,4345070.38715617,,11.5428,-7.4122,14.903,2014-06-08T00:00:00.000Z,2024-09-23
299,ZiftrCOIN,ZRC,0.00201147,37.15036774,25693.72873905,12773629.71088,452773629.71088,,-0.824647,-7.47877,-21.0246,2015-03-04T00:00:00.000Z,2024-09-23
300,Spots,SPOTS,1.97599196,1.28763545,25666.09970088,12988.969674,12988.969674,,-0.714711,-67.9493,-25.19,2016-05-31T00:00:00.000Z,2024-09-23
301,CannaCoin,CCN,0.00542307,187.1857605,25380.76260682,4680145.450642,4680145.450642,,-0.850812,-22.6356,-19.0852,2014-04-25T00:00:00.000Z,2024-09-23
302,Checkcoin,CKC,0.00124895,5.54796648,25308.70604376,20263990.0,20263990.0,,-0.82465,-6.26934,5.23533,2014-09-19T00:00:00.000Z,2024-09-23
303,Memetic / PepeCoin,MEME,0.00209649,9.55147076,25040.09126017,11943826.8102557,11943826.8102557,,7.9061,30.525,22.0315,2016-03-14T00:00:00.000Z,2024-09-23
304,Elite,1337,6.57e-06,81.31543732,24876.81920618,3784456185.37278,3784456185.37278,,-0.830533,-28.8387,-5.08057,2015-11-09T00:00:00.000Z,2024-09-23
305,EverGreenCoin,EGC,0.00186349,278.90551758,24296.81169926,13038366.2631011,13038366.2631011,,-0.903477,4.1652,78.7725,2016-01-10T00:00:00.000Z,2024-09-23
306,DigiCube,CUBE,9.144e-05,67.42951965,24128.76541393,263868603.51932,263868603.51932,,-0.82465,-9.81861,-19.1143,2015-10-24T00:00:00.000Z,2024-09-23
