id,name,symbol,slug,cmcRank,circulatingSupply,totalSupply,maxSupply,lastUpdated,dateAdded,tags,quotes,url,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,timestamp
986,CrevaCoin,CREVA,crevacoin,113,27295050.0,6231295100.0,,2016-07-03T23:59:21.000Z,2015-07-07T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00838244, 'volume24h': 8829.60742188, 'marketCap': 228799.00668617, 'percentChange1h': -0.182332, 'percentChange24h': 3.09298, 'percentChange7d': -24.7785, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.189e-05, 'volume24h': 12.52483295, 'marketCap': 324.5522934, 'percentChange1h': -0.182332, 'percentChange24h': 3.09298, 'percentChange7d': -24.7785, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#986,2015-07-07T00:00:00.000Z,,27295050.0,6231295100.0,,113,2016-07-03T23:59:21.000Z,2024-09-24T15:29:52Z
182,Myriad,XMY,myriad,114,1340290995.52781,1340290995.52781,2000000000.0,2016-07-03T23:59:06.000Z,2014-03-08T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00016384, 'volume24h': 9001.38378906, 'marketCap': 219593.89949433, 'percentChange1h': 8.31187, 'percentChange24h': -8.08385, 'percentChange7d': 120.637, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.3e-07, 'volume24h': 12.76849841, 'marketCap': 311.49481254, 'percentChange1h': 8.31187, 'percentChange24h': -8.08385, 'percentChange7d': 120.637, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#182,2014-03-08T00:00:00.000Z,2000000000.0,1340290995.52781,1340290995.52781,,114,2016-07-03T23:59:06.000Z,2024-09-24T15:29:52Z
335,XCurrency,XC,xcurrency,115,5684868.19369079,5684868.19369079,,2016-07-03T23:59:08.000Z,2014-05-23T00:00:00.000Z,,"[{'name': '2781', 'price': 0.03705468, 'volume24h': 635.25964355, 'marketCap': 210650.97339571, 'percentChange1h': -0.824644, 'percentChange24h': -3.61972, 'percentChange7d': 0.555764, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 5.256e-05, 'volume24h': 0.90111831, 'marketCap': 298.8092366, 'percentChange1h': -0.824644, 'percentChange24h': -3.61972, 'percentChange7d': 0.555764, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#335,2014-05-23T00:00:00.000Z,,5684868.19369079,5684868.19369079,,115,2016-07-03T23:59:08.000Z,2024-09-24T15:29:52Z
1050,Shift,SHIFT,shift,116,7687007.0,7687007.0,,2016-07-03T23:59:22.000Z,2015-09-05T00:00:00.000Z,,"[{'name': '2781', 'price': 0.02642601, 'volume24h': 1803.76550293, 'marketCap': 203136.92257459, 'percentChange1h': -1.09306, 'percentChange24h': -13.947, 'percentChange7d': -14.6464, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.749e-05, 'volume24h': 2.55864848, 'marketCap': 288.15052587, 'percentChange1h': -1.09306, 'percentChange24h': -13.947, 'percentChange7d': -14.6464, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1050,2015-09-05T00:00:00.000Z,,7687007.0,7687007.0,,116,2016-07-03T23:59:22.000Z,2024-09-24T15:29:52Z
1082,SIBCoin,SIB,sibcoin,117,10765761.5001341,10765761.5001341,29000000.0,2016-07-03T23:59:24.000Z,2015-09-25T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.01801465, 'volume24h': 578.38793945, 'marketCap': 193941.37377524, 'percentChange1h': -0.602449, 'percentChange24h': -4.07962, 'percentChange7d': -16.7743, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.555e-05, 'volume24h': 0.82044557, 'marketCap': 275.10660363, 'percentChange1h': -0.602449, 'percentChange24h': -4.07962, 'percentChange7d': -16.7743, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1082,2015-09-25T00:00:00.000Z,29000000.0,10765761.5001341,10765761.5001341,,117,2016-07-03T23:59:24.000Z,2024-09-24T15:29:52Z
128,Maxcoin,MAX,maxcoin,118,41459435.0,41459435.0,100000000.0,2016-07-03T23:59:04.000Z,2014-02-12T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00435444, 'volume24h': 933.69116211, 'marketCap': 180532.70523085, 'percentChange1h': -0.0665056, 'percentChange24h': -2.16079, 'percentChange7d': -7.32096, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 6.18e-06, 'volume24h': 1.3244446, 'marketCap': 256.08635441, 'percentChange1h': -0.0665056, 'percentChange24h': -2.16079, 'percentChange7d': -7.32096, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#128,2014-02-12T00:00:00.000Z,100000000.0,41459435.0,41459435.0,,118,2016-07-03T23:59:04.000Z,2024-09-24T15:29:53Z
551,Donu,DONU,donu,119,8505375.43573485,8505375.43573485,,2016-07-03T23:59:12.000Z,2014-08-26T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.02106884, 'volume24h': 5687.02148438, 'marketCap': 179198.38872054, 'percentChange1h': -0.440144, 'percentChange24h': 0.128421, 'percentChange7d': 24.1911, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.989e-05, 'volume24h': 8.06706241, 'marketCap': 254.19362118, 'percentChange1h': -0.440144, 'percentChange24h': 0.128421, 'percentChange7d': 24.1911, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#551,2014-08-26T00:00:00.000Z,,8505375.43573485,8505375.43573485,,119,2016-07-03T23:59:12.000Z,2024-09-24T15:29:53Z
374,ArtByte,ABY,artbyte,120,677418450.0,677418450.0,,2016-07-03T23:59:09.000Z,2014-06-12T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00024848, 'volume24h': 3232.48828125, 'marketCap': 168324.56600858, 'percentChange1h': -0.85349, 'percentChange24h': -14.2051, 'percentChange7d': 28.9551, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.5e-07, 'volume24h': 4.58529738, 'marketCap': 238.76906078, 'percentChange1h': -0.85349, 'percentChange24h': -14.2051, 'percentChange7d': 28.9551, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#374,2014-06-12T00:00:00.000Z,,677418450.0,677418450.0,,120,2016-07-03T23:59:09.000Z,2024-09-24T15:29:53Z
1159,SaluS,SLS,salus,121,1001200.9890893,1001200.9890893,,2016-07-03T23:59:27.000Z,2016-01-22T00:00:00.000Z,,"[{'name': '2781', 'price': 0.15870865, 'volume24h': 2051.32836914, 'marketCap': 158899.2542468, 'percentChange1h': -0.937592, 'percentChange24h': -9.79195, 'percentChange7d': 0.730473, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00022513, 'volume24h': 2.90981738, 'marketCap': 225.39921887, 'percentChange1h': -0.937592, 'percentChange24h': -9.79195, 'percentChange7d': 0.730473, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1159,2016-01-22T00:00:00.000Z,,1001200.9890893,1001200.9890893,,121,2016-07-03T23:59:27.000Z,2024-09-24T15:29:53Z
201,Einsteinium,EMC2,einsteinium,122,200107013.170197,200107013.170197,,2016-07-03T23:59:06.000Z,2014-04-09T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00077585, 'volume24h': 54615.20703125, 'marketCap': 155253.73078303, 'percentChange1h': 4.00369, 'percentChange24h': 49.1207, 'percentChange7d': 158.766, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.1e-06, 'volume24h': 77.47188658, 'marketCap': 220.22802946, 'percentChange1h': 4.00369, 'percentChange24h': 49.1207, 'percentChange7d': 158.766, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#201,2014-04-09T00:00:00.000Z,,200107013.170197,200107013.170197,,122,2016-07-03T23:59:06.000Z,2024-09-24T15:29:53Z
1026,Aeon,AEON,aeon,123,11794182.605235,11794182.605235,,2016-07-03T23:59:22.000Z,2015-08-04T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.01314684, 'volume24h': 517.92736816, 'marketCap': 155056.2320654, 'percentChange1h': -0.850808, 'percentChange24h': 49.2761, 'percentChange7d': 123.16, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.865e-05, 'volume24h': 0.73468201, 'marketCap': 219.94787675, 'percentChange1h': -0.850808, 'percentChange24h': 49.2761, 'percentChange7d': 123.16, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1026,2015-08-04T00:00:00.000Z,,11794182.605235,11794182.605235,,123,2016-07-03T23:59:22.000Z,2024-09-24T15:29:53Z
75,NetCoin,NET,netcoin,124,617377660.045331,617377660.045331,,2016-07-03T23:59:02.000Z,2013-12-17T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00024988, 'volume24h': 524.02618408, 'marketCap': 154273.01729274, 'percentChange1h': -0.822072, 'percentChange24h': -25.566, 'percentChange7d': 71.6205, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.5e-07, 'volume24h': 0.74333321, 'marketCap': 218.8368835, 'percentChange1h': -0.822072, 'percentChange24h': -25.566, 'percentChange7d': 71.6205, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#75,2013-12-17T00:00:00.000Z,,617377660.045331,617377660.045331,,124,2016-07-03T23:59:02.000Z,2024-09-24T15:29:53Z
1008,Capricoin,CPC,capricoin,125,609366.167544246,200609366.167544,205000000.0,2016-07-03T23:59:21.000Z,2015-07-23T00:00:00.000Z,,"[{'name': '2781', 'price': 0.24410148, 'volume24h': 3970.62719727, 'marketCap': 148747.18314592, 'percentChange1h': 1.79491, 'percentChange24h': 3.20684, 'percentChange7d': -9.87144, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00034626, 'volume24h': 5.63235034, 'marketCap': 210.99846597, 'percentChange1h': 1.79491, 'percentChange24h': 3.20684, 'percentChange7d': -9.87144, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1008,2015-07-23T00:00:00.000Z,205000000.0,609366.167544246,200609366.167544,,125,2016-07-03T23:59:21.000Z,2024-09-24T15:29:53Z
386,Piggycoin,PIGGY,piggycoin,126,480403188.882424,480403188.882424,,2016-07-03T23:59:09.000Z,2014-06-15T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00030861, 'volume24h': 2219.62426758, 'marketCap': 148259.21549327, 'percentChange1h': -4.86562, 'percentChange24h': -2.23936, 'percentChange7d': 151.147, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.4e-07, 'volume24h': 3.14854578, 'marketCap': 210.30628193, 'percentChange1h': -4.86562, 'percentChange24h': -2.23936, 'percentChange7d': 151.147, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#386,2014-06-15T00:00:00.000Z,,480403188.882424,480403188.882424,,126,2016-07-03T23:59:09.000Z,2024-09-24T15:29:53Z
624,bitCNY,BITCNY,bitcny,127,959059.0,959059.0,,2016-07-03T23:59:13.000Z,2014-09-23T00:00:00.000Z,,"[{'name': '2781', 'price': 0.15266444, 'volume24h': 6271.20214844, 'marketCap': 146414.2031384, 'percentChange1h': 1.45898, 'percentChange24h': 2.26573, 'percentChange7d': 2.91313, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00021656, 'volume24h': 8.89572498, 'marketCap': 207.68912463, 'percentChange1h': 1.45898, 'percentChange24h': 2.26573, 'percentChange7d': 2.91313, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#624,2014-09-23T00:00:00.000Z,,959059.0,959059.0,,127,2016-07-03T23:59:13.000Z,2024-09-24T15:29:54Z
760,OKCash,OK,okcash,128,65470451.2457268,65470451.2457268,105000000.0,2016-07-03T23:59:16.000Z,2014-12-14T00:00:00.000Z,,"[{'name': '2781', 'price': 0.0021761, 'volume24h': 850.79095459, 'marketCap': 142470.36583061, 'percentChange1h': -0.853601, 'percentChange24h': -13.8415, 'percentChange7d': 97.9041, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.09e-06, 'volume24h': 1.20685032, 'marketCap': 202.09477585, 'percentChange1h': -0.853601, 'percentChange24h': -13.8415, 'percentChange7d': 97.9041, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#760,2014-12-14T00:00:00.000Z,105000000.0,65470451.2457268,65470451.2457268,,128,2016-07-03T23:59:16.000Z,2024-09-24T15:29:54Z
164,MAZA,MAZA,mazacoin,129,995918065.378056,995918065.378056,,2016-07-03T23:59:05.000Z,2014-02-27T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00013804, 'volume24h': 4831.86621094, 'marketCap': 137471.5795561, 'percentChange1h': -1.51924, 'percentChange24h': 1.94127, 'percentChange7d': 27.9265, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2e-07, 'volume24h': 6.85402128, 'marketCap': 195.00397781, 'percentChange1h': -1.51924, 'percentChange24h': 1.94127, 'percentChange7d': 27.9265, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#164,2014-02-27T00:00:00.000Z,,995918065.378056,995918065.378056,,129,2016-07-03T23:59:05.000Z,2024-09-24T15:29:54Z
688,MediterraneanCoin,MED,mediterraneancoin,130,40431896.9,40431896.9,,2016-07-03T23:59:14.000Z,2014-10-22T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00322098, 'volume24h': 1015.49188232, 'marketCap': 130230.16407807, 'percentChange1h': -0.824646, 'percentChange24h': -16.4945, 'percentChange7d': 34.9028, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.57e-06, 'volume24h': 1.44047924, 'marketCap': 184.73200139, 'percentChange1h': -0.824646, 'percentChange24h': -16.4945, 'percentChange7d': 34.9028, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#688,2014-10-22T00:00:00.000Z,,40431896.9,40431896.9,,130,2016-07-03T23:59:14.000Z,2024-09-24T15:29:54Z
525,HyperStake,HYP,hyperstake,131,385796096.914179,385796096.914179,,2016-07-03T23:59:12.000Z,2014-08-09T00:00:00.000Z,,"[{'name': '2781', 'price': 0.0003154, 'volume24h': 7394.18115234, 'marketCap': 121681.31865886, 'percentChange1h': -4.6963, 'percentChange24h': -11.3488, 'percentChange7d': 124.923, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.5e-07, 'volume24h': 10.48867513, 'marketCap': 172.60543044, 'percentChange1h': -4.6963, 'percentChange24h': -11.3488, 'percentChange7d': 124.923, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#525,2014-08-09T00:00:00.000Z,,385796096.914179,385796096.914179,,131,2016-07-03T23:59:12.000Z,2024-09-24T15:29:54Z
313,Pinkcoin,PINK,pinkcoin,132,364718632.458631,364718632.458631,500000000.0,2016-07-03T23:59:08.000Z,2014-05-11T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.0003295, 'volume24h': 23964.921875, 'marketCap': 120174.57930608, 'percentChange1h': -7.25354, 'percentChange24h': -4.26673, 'percentChange7d': 53.6038, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4.7e-07, 'volume24h': 33.9943362, 'marketCap': 170.46811473, 'percentChange1h': -7.25354, 'percentChange24h': -4.26673, 'percentChange7d': 53.6038, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#313,2014-05-11T00:00:00.000Z,500000000.0,364718632.458631,364718632.458631,,132,2016-07-03T23:59:08.000Z,2024-09-24T15:29:54Z
117,NobleCoin,NOBL,noblecoin,133,2272485776.71783,2272485776.71783,,2016-07-03T23:59:04.000Z,2014-02-08T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 5.259e-05, 'volume24h': 740.60778809, 'marketCap': 119504.02392719, 'percentChange1h': -0.850811, 'percentChange24h': -6.26934, 'percentChange7d': 24.2947, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 7e-08, 'volume24h': 1.05055507, 'marketCap': 169.51692928, 'percentChange1h': -0.850811, 'percentChange24h': -6.26934, 'percentChange7d': 24.2947, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#117,2014-02-08T00:00:00.000Z,,2272485776.71783,2272485776.71783,,133,2016-07-03T23:59:04.000Z,2024-09-24T15:29:54Z
466,Horizon,HZ,next-horizon,134,997285886.33936,1000000000.0,,2016-07-03T23:59:10.000Z,2014-07-14T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00011832, 'volume24h': 2112.63208008, 'marketCap': 118000.41908338, 'percentChange1h': -0.82465, 'percentChange24h': -13.0136, 'percentChange7d': 31.549, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.7e-07, 'volume24h': 2.99677694, 'marketCap': 167.38405988, 'percentChange1h': -0.82465, 'percentChange24h': -13.0136, 'percentChange7d': 31.549, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#466,2014-07-14T00:00:00.000Z,,997285886.33936,1000000000.0,,134,2016-07-03T23:59:10.000Z,2024-09-24T15:29:54Z
329,Sync,SYNC,sync,135,1176.91784886,1176.91784886,,2016-07-03T23:59:08.000Z,2014-05-21T00:00:00.000Z,,"[{'name': '2781', 'price': 95.28779602, 'volume24h': 2195.96826172, 'marketCap': 112145.90791507, 'percentChange1h': -0.850812, 'percentChange24h': 37.651, 'percentChange7d': 115.173, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.13516611, 'volume24h': 3.11498964, 'marketCap': 159.0794127, 'percentChange1h': -0.850812, 'percentChange24h': 37.651, 'percentChange7d': 115.173, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#329,2014-05-21T00:00:00.000Z,,1176.91784886,1176.91784886,,135,2016-07-03T23:59:08.000Z,2024-09-24T15:29:54Z
1002,Sprouts,SPRTS,sprouts,136,4197643731.04393,4197643731.04393,,2016-07-03T23:59:21.000Z,2015-07-21T00:00:00.000Z,,"[{'name': '2781', 'price': 2.62e-05, 'volume24h': 1754.3963623, 'marketCap': 109991.06032731, 'percentChange1h': -0.824511, 'percentChange24h': 47.9459, 'percentChange7d': 97.6525, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 4e-08, 'volume24h': 2.48861816, 'marketCap': 156.02275289, 'percentChange1h': -0.824511, 'percentChange24h': 47.9459, 'percentChange7d': 97.6525, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1002,2015-07-21T00:00:00.000Z,,4197643731.04393,4197643731.04393,,136,2016-07-03T23:59:21.000Z,2024-09-24T15:29:55Z
1244,HiCoin,XHI,hicoin,137,11660332.0422764,10011660332.0423,,2016-07-03T23:59:30.000Z,2016-05-04T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00922131, 'volume24h': 32356.74804688, 'marketCap': 107523.50150718, 'percentChange1h': -17.0648, 'percentChange24h': -22.2681, 'percentChange7d': 9.41861, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.308e-05, 'volume24h': 45.89817472, 'marketCap': 152.52251097, 'percentChange1h': -17.0648, 'percentChange24h': -22.2681, 'percentChange7d': 9.41861, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1244,2016-05-04T00:00:00.000Z,,11660332.0422764,10011660332.0423,,137,2016-07-03T23:59:30.000Z,2024-09-24T15:29:55Z
606,FoldingCoin,FLDC,foldingcoin,138,369000000.0,1000000000.0,,2016-07-03T23:59:13.000Z,2014-09-16T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00026907, 'volume24h': 2267.34228516, 'marketCap': 99287.69126418, 'percentChange1h': -0.853098, 'percentChange24h': -11.1904, 'percentChange7d': 59.1925, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.8e-07, 'volume24h': 3.21623397, 'marketCap': 140.83998166, 'percentChange1h': -0.853098, 'percentChange24h': -11.1904, 'percentChange7d': 59.1925, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#606,2014-09-16T00:00:00.000Z,,369000000.0,1000000000.0,,138,2016-07-03T23:59:13.000Z,2024-09-24T15:29:55Z
543,Bitmark,BTM,bitmark,139,1313120.0003,1313120.0003,,2016-07-03T23:59:12.000Z,2014-08-19T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.07473978, 'volume24h': 1263.41674805, 'marketCap': 98142.30519153, 'percentChange1h': 1.93801, 'percentChange24h': 1.8637, 'percentChange7d': 22.5442, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 0.00010602, 'volume24h': 1.79216164, 'marketCap': 139.215247, 'percentChange1h': 1.93801, 'percentChange24h': 1.8637, 'percentChange7d': 22.5442, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#543,2014-08-19T00:00:00.000Z,,1313120.0003,1313120.0003,,139,2016-07-03T23:59:12.000Z,2024-09-24T15:29:55Z
367,Coin2.1,C2,coin2-1,140,99976323.0,99976323.0,,2016-07-03T23:59:09.000Z,2014-06-08T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00085454, 'volume24h': 970.6973877, 'marketCap': 85434.22438759, 'percentChange1h': 2.29678, 'percentChange24h': -1.33067, 'percentChange7d': 14.1872, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.21e-06, 'volume24h': 1.37693807, 'marketCap': 121.18878426, 'percentChange1h': 2.29678, 'percentChange24h': -1.33067, 'percentChange7d': 14.1872, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#367,2014-06-08T00:00:00.000Z,,99976323.0,99976323.0,,140,2016-07-03T23:59:09.000Z,2024-09-24T15:29:55Z
81,Memorycoin,MMC,memorycoin,141,10073034.0287852,10073034.0287852,,2016-07-03T23:59:03.000Z,2013-12-24T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00795384, 'volume24h': 714.78924561, 'marketCap': 80119.28531843, 'percentChange1h': -4.93619, 'percentChange24h': -30.9104, 'percentChange7d': 120.219, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.128e-05, 'volume24h': 1.01393136, 'marketCap': 113.64952223, 'percentChange1h': -4.93619, 'percentChange24h': -30.9104, 'percentChange7d': 120.219, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#81,2013-12-24T00:00:00.000Z,,10073034.0287852,10073034.0287852,,141,2016-07-03T23:59:03.000Z,2024-09-24T15:29:55Z
1195,HOdlcoin,HODL,hodlcoin,142,8460129.69375,87353146.48125,,2016-07-03T23:59:29.000Z,2016-03-18T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00909895, 'volume24h': 757.38330078, 'marketCap': 76978.31937889, 'percentChange1h': 6.66322, 'percentChange24h': -1.86947, 'percentChange7d': 2.49623, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.291e-05, 'volume24h': 1.0743512, 'marketCap': 109.19404965, 'percentChange1h': 6.66322, 'percentChange24h': -1.86947, 'percentChange7d': 2.49623, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1195,2016-03-18T00:00:00.000Z,,8460129.69375,87353146.48125,,142,2016-07-03T23:59:29.000Z,2024-09-24T15:29:55Z
1263,BillaryCoin,BLRY,billarycoin,143,8922537.80737668,8922537.80737668,,2016-07-03T23:59:30.000Z,2016-05-20T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00839797, 'volume24h': 9144.62109375, 'marketCap': 74931.16639178, 'percentChange1h': -0.77593, 'percentChange24h': 7.50219, 'percentChange7d': 285.383, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 1.191e-05, 'volume24h': 12.97168109, 'marketCap': 106.29015507, 'percentChange1h': -0.77593, 'percentChange24h': 7.50219, 'percentChange7d': 285.383, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#1263,2016-05-20T00:00:00.000Z,,8922537.80737668,8922537.80737668,,143,2016-07-03T23:59:30.000Z,2024-09-24T15:29:56Z
550,LTBcoin,LTBC,ltbcoin,144,466564985.2099,466564985.2099,,2016-07-03T23:59:12.000Z,2014-08-20T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00015776, 'volume24h': 975.10461426, 'marketCap': 73606.2653301, 'percentChange1h': -0.850806, 'percentChange24h': -27.296, 'percentChange7d': 14.6101, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 2.2e-07, 'volume24h': 1.38318974, 'marketCap': 104.41077768, 'percentChange1h': -0.850806, 'percentChange24h': -27.296, 'percentChange7d': 14.6101, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#550,2014-08-20T00:00:00.000Z,,466564985.2099,466564985.2099,,144,2016-07-03T23:59:12.000Z,2024-09-24T15:29:56Z
218,FlutterCoin,FLT,fluttercoin,145,300910891.735223,300910891.735223,,2016-07-03T23:59:06.000Z,2014-03-20T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00024083, 'volume24h': 701.65795898, 'marketCap': 72468.21424762, 'percentChange1h': -2.74803, 'percentChange24h': -6.45573, 'percentChange7d': 19.4834, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.4e-07, 'volume24h': 0.99530458, 'marketCap': 102.79644773, 'percentChange1h': -2.74803, 'percentChange24h': -6.45573, 'percentChange7d': 19.4834, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#218,2014-03-20T00:00:00.000Z,,300910891.735223,300910891.735223,,145,2016-07-03T23:59:06.000Z,2024-09-24T15:29:56Z
268,WhiteCoin,XWC,whitecoin,146,306584145.993991,306584145.993991,,2016-07-03T23:59:07.000Z,2014-04-18T00:00:00.000Z,,"[{'name': '2781', 'price': 0.0002235, 'volume24h': 608.00506592, 'marketCap': 68520.41428943, 'percentChange1h': -0.850811, 'percentChange24h': -8.94736, 'percentChange7d': 48.8711, 'lastUpdated': '2016-07-03T00:00:00.000Z'}, {'name': '1', 'price': 3.2e-07, 'volume24h': 0.86245758, 'marketCap': 97.19647792, 'percentChange1h': -0.850811, 'percentChange24h': -8.94736, 'percentChange7d': 48.8711, 'lastUpdated': '2016-07-03T12:00:00Z'}]",https://coinmarketcap.com/historical/20160703/#268,2014-04-18T00:00:00.000Z,,306584145.993991,306584145.993991,,146,2016-07-03T23:59:07.000Z,2024-09-24T15:29:56Z
