id,name,symbol,slug,cmcRank,circulatingSupply,totalSupply,maxSupply,lastUpdated,dateAdded,tags,quotes,url,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,timestamp
1437,Zcash,ZEC,zcash,11,901106.25,901106.25,21000000.0,2017-03-19T23:59:38.000Z,2016-10-29T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 69.88610077, 'volume24h': 13536847.0, 'marketCap': 62974802.19111445, 'percentChange1h': -2.20613, 'percentChange24h': 5.02999, 'percentChange7d': 72.785, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.07155109, 'volume24h': 13859.35358265, 'marketCap': 64475.13592819, 'percentChange1h': -2.20613, 'percentChange24h': 5.02999, 'percentChange7d': 72.785, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1437,2016-10-29T00:00:00.000Z,21000000.0,901106.25,901106.25,,11,2017-03-19T23:59:38.000Z,2024-09-24T15:35:30Z
1230,Steem,STEEM,steem,12,234003003.023,250977097.023,,2017-03-19T23:59:28.000Z,2016-04-18T00:00:00.000Z,,"[{'name': '2781', 'price': 0.19807155, 'volume24h': 1740398.875, 'marketCap': 46349338.52037477, 'percentChange1h': -3.8325, 'percentChange24h': -2.81996, 'percentChange7d': 169.116, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00020279, 'volume24h': 1781.86274717, 'marketCap': 47453.58138981, 'percentChange1h': -3.8325, 'percentChange24h': -2.81996, 'percentChange7d': 169.116, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1230,2016-04-18T00:00:00.000Z,,234003003.023,250977097.023,,12,2017-03-19T23:59:28.000Z,2024-09-24T15:35:30Z
825,Tether,USDT,tether,13,44950862.563746,44950862.563746,,2017-03-19T23:59:18.000Z,2015-02-25T00:00:00.000Z,,"[{'name': '2781', 'price': 1.00004601, 'volume24h': 33106478.0, 'marketCap': 44952930.96805704, 'percentChange1h': 3.74641e-05, 'percentChange24h': 0.00277962, 'percentChange7d': -0.00667563, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00102387, 'volume24h': 33895.21832361, 'marketCap': 46023.90533503, 'percentChange1h': 3.74641e-05, 'percentChange24h': 0.00277962, 'percentChange7d': -0.00667563, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#825,2015-02-25T00:00:00.000Z,,44950862.563746,44950862.563746,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdac17f958d2ee523a2206206994597c13d831ec7'}",13,2017-03-19T23:59:18.000Z,2024-09-24T15:35:30Z
1087,Factom,FCT,factom,14,8753219.0,8753219.0,,2017-03-19T23:59:30.000Z,2015-10-06T00:00:00.000Z,,"[{'name': '2781', 'price': 3.60081291, 'volume24h': 1034692.8125, 'marketCap': 31518703.99665256, 'percentChange1h': -1.32589, 'percentChange24h': 6.10419, 'percentChange7d': 1.34155, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.0036866, 'volume24h': 1059.34369635, 'marketCap': 32269.61663647, 'percentChange1h': -1.32589, 'percentChange24h': 6.10419, 'percentChange7d': 1.34155, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1087,2015-10-06T00:00:00.000Z,,8753219.0,8753219.0,,14,2017-03-19T23:59:30.000Z,2024-09-24T15:35:30Z
1229,DigixDAO,DGD,digixdao,15,2000000.0,2000000.0,,2017-03-19T23:59:28.000Z,2016-04-18T00:00:00.000Z,,"[{'name': '2781', 'price': 15.51381969, 'volume24h': 252153.640625, 'marketCap': 31027639.389038, 'percentChange1h': 0.352972, 'percentChange24h': 15.0208, 'percentChange7d': 57.1431, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.01588343, 'volume24h': 258.16103725, 'marketCap': 31766.8527337, 'percentChange1h': 0.352972, 'percentChange24h': 15.0208, 'percentChange7d': 57.1431, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1229,2016-04-18T00:00:00.000Z,,2000000.0,2000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0b7927c4af23765cb51314a0e0521a9645f0e2a'}",15,2017-03-19T23:59:28.000Z,2024-09-24T15:35:30Z
1455,Golem,GNT,golem-network-tokens,16,820000000.0,1000000000.0,,2017-03-19T23:59:38.000Z,2016-11-18T00:00:00.000Z,,"[{'name': '2781', 'price': 0.03632393, 'volume24h': 473314.53125, 'marketCap': 29785623.47590924, 'percentChange1h': -1.50242, 'percentChange24h': 20.2091, 'percentChange7d': 51.5935, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 3.719e-05, 'volume24h': 484.59094237, 'marketCap': 30495.24659859, 'percentChange1h': -1.50242, 'percentChange24h': 20.2091, 'percentChange7d': 51.5935, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1455,2016-11-18T00:00:00.000Z,,820000000.0,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429'}",16,2017-03-19T23:59:38.000Z,2024-09-24T15:35:31Z
1274,Waves,WAVES,waves,17,100000000.0,100000000.0,,2017-03-19T23:59:30.000Z,2016-06-02T00:00:00.000Z,,"[{'name': '2781', 'price': 0.27830166, 'volume24h': 184119.109375, 'marketCap': 27830165.6246185, 'percentChange1h': 3.50035, 'percentChange24h': 3.34671, 'percentChange7d': 9.50231, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00028493, 'volume24h': 188.5056275, 'marketCap': 28493.20123477, 'percentChange1h': 3.50035, 'percentChange24h': 3.34671, 'percentChange7d': 9.50231, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1274,2016-06-02T00:00:00.000Z,,100000000.0,100000000.0,,17,2017-03-19T23:59:30.000Z,2024-09-24T15:35:31Z
1168,Decred,DCR,decred,18,4059639.35441764,4899639.35441764,21000000.0,2017-03-19T23:59:25.000Z,2016-02-10T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 6.37700605, 'volume24h': 1300367.375, 'marketCap': 25888344.73987168, 'percentChange1h': 1.64158, 'percentChange24h': 5.04671, 'percentChange7d': 35.3851, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00652893, 'volume24h': 1331.34778265, 'marketCap': 26505.11772937, 'percentChange1h': 1.64158, 'percentChange24h': 5.04671, 'percentChange7d': 35.3851, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1168,2016-02-10T00:00:00.000Z,21000000.0,4059639.35441764,4899639.35441764,,18,2017-03-19T23:59:25.000Z,2024-09-24T15:35:31Z
1408,Iconomi,ICN,iconomi,19,87000000.0,100000000.0,,2017-03-19T23:59:37.000Z,2016-09-30T00:00:00.000Z,,"[{'name': '2781', 'price': 0.29731292, 'volume24h': 188653.828125, 'marketCap': 25866223.63328936, 'percentChange1h': -4.16391, 'percentChange24h': 5.51534, 'percentChange7d': -14.6964, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.0003044, 'volume24h': 193.14838298, 'marketCap': 26482.4696018, 'percentChange1h': -4.16391, 'percentChange24h': 5.51534, 'percentChange7d': -14.6964, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1408,2016-09-30T00:00:00.000Z,,87000000.0,100000000.0,,19,2017-03-19T23:59:37.000Z,2024-09-24T15:35:31Z
74,Dogecoin,DOGE,dogecoin,20,108605813689.735,108605813689.735,,2017-03-19T23:59:03.000Z,2013-12-15T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.00023508, 'volume24h': 335531.96875, 'marketCap': 25530585.94290906, 'percentChange1h': -0.443506, 'percentChange24h': 5.73915, 'percentChange7d': 5.20093, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 2.4e-07, 'volume24h': 343.52579985, 'marketCap': 26138.83556156, 'percentChange1h': -0.443506, 'percentChange24h': 5.73915, 'percentChange7d': 5.20093, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#74,2013-12-15T00:00:00.000Z,,108605813689.735,108605813689.735,,20,2017-03-19T23:59:03.000Z,2024-09-24T15:35:31Z
1552,Melon,MLN,melon,21,599400.0,749400.0,,2017-03-19T23:59:43.000Z,2017-02-21T00:00:00.000Z,,"[{'name': '2781', 'price': 34.10079193, 'volume24h': 283953.125, 'marketCap': 20440014.68353269, 'percentChange1h': 1.47532, 'percentChange24h': 20.3377, 'percentChange7d': -28.5006, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.03491322, 'volume24h': 290.71812367, 'marketCap': 20926.98475012, 'percentChange1h': 1.47532, 'percentChange24h': 20.3377, 'percentChange7d': -28.5006, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1552,2017-02-21T00:00:00.000Z,,599400.0,749400.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}",21,2017-03-19T23:59:43.000Z,2024-09-24T15:35:31Z
1214,Lisk,LSK,lisk,22,104575480.0,104575480.0,,2017-03-19T23:59:27.000Z,2016-04-06T00:00:00.000Z,,"[{'name': '2781', 'price': 0.1865548, 'volume24h': 423163.46875, 'marketCap': 19509058.22107016, 'percentChange1h': 0.84231, 'percentChange24h': 7.8366, 'percentChange7d': 63.3121, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.000191, 'volume24h': 433.24506339, 'marketCap': 19973.84885493, 'percentChange1h': 0.84231, 'percentChange24h': 7.8366, 'percentChange7d': 63.3121, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1214,2016-04-06T00:00:00.000Z,,104575480.0,104575480.0,,22,2017-03-19T23:59:27.000Z,2024-09-24T15:35:31Z
1320,Ardor,ARDR,ardor,23,998999495.0,998999495.0,998999495.0,2017-03-19T23:59:32.000Z,2016-07-23T00:00:00.000Z,,"[{'name': '2781', 'price': 0.01683915, 'volume24h': 124757.4765625, 'marketCap': 16822306.40681784, 'percentChange1h': -2.41592, 'percentChange24h': 11.5442, 'percentChange7d': 3.19717, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.724e-05, 'volume24h': 127.72974237, 'marketCap': 17223.08692473, 'percentChange1h': -2.41592, 'percentChange24h': 11.5442, 'percentChange7d': 3.19717, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1320,2016-07-23T00:00:00.000Z,998999495.0,998999495.0,998999495.0,,23,2017-03-19T23:59:32.000Z,2024-09-24T15:35:31Z
1169,PIVX,PIVX,pivx,24,52471354.401028,52471354.401028,,2017-03-19T23:59:26.000Z,2016-02-13T00:00:00.000Z,,"[{'name': '2781', 'price': 0.28654778, 'volume24h': 719375.4375, 'marketCap': 15035550.11914536, 'percentChange1h': 6.0198, 'percentChange24h': 76.7627, 'percentChange7d': 323.521, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00029337, 'volume24h': 736.5140898, 'marketCap': 15393.76232966, 'percentChange1h': 6.0198, 'percentChange24h': 76.7627, 'percentChange7d': 323.521, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1169,2016-02-13T00:00:00.000Z,,52471354.401028,52471354.401028,,24,2017-03-19T23:59:26.000Z,2024-09-24T15:35:31Z
576,GameCredits,GAME,gamecredits,25,61411175.0,61411175.0,84000000.0,2017-03-19T23:59:15.000Z,2014-09-01T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.24139221, 'volume24h': 187800.4375, 'marketCap': 14824179.25967983, 'percentChange1h': -0.414142, 'percentChange24h': 0.368591, 'percentChange7d': 6.97635, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00024714, 'volume24h': 192.27466088, 'marketCap': 15177.35569683, 'percentChange1h': -0.414142, 'percentChange24h': 0.368591, 'percentChange7d': 6.97635, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#576,2014-09-01T00:00:00.000Z,84000000.0,61411175.0,61411175.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x63f88a2298a5c4aee3c216aa6d926b184a4b2437'}",25,2017-03-19T23:59:15.000Z,2024-09-24T15:35:31Z
512,Stellar,XLM,stellar,26,6987295521.0,102646433897.0,,2017-03-19T23:59:13.000Z,2014-08-05T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00191607, 'volume24h': 433766.375, 'marketCap': 13388144.09660795, 'percentChange1h': -0.258036, 'percentChange24h': 1.005, 'percentChange7d': 1.93668, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.96e-06, 'volume24h': 444.10057699, 'marketCap': 13707.10792922, 'percentChange1h': -0.258036, 'percentChange24h': 1.005, 'percentChange7d': 1.93668, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#512,2014-08-05T00:00:00.000Z,,6987295521.0,102646433897.0,,26,2017-03-19T23:59:13.000Z,2024-09-24T15:35:32Z
5,Peercoin,PPC,peercoin,27,23958240.2779883,23958240.2779883,,2017-03-19T23:59:00.000Z,2013-04-28T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.54634494, 'volume24h': 314125.75, 'marketCap': 13089463.24881085, 'percentChange1h': 0.118993, 'percentChange24h': 5.58196, 'percentChange7d': 29.4087, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00055936, 'volume24h': 321.60959185, 'marketCap': 13401.31120433, 'percentChange1h': 0.118993, 'percentChange24h': 5.58196, 'percentChange7d': 29.4087, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#5,2013-04-28T00:00:00.000Z,,23958240.2779883,23958240.2779883,,27,2017-03-19T23:59:00.000Z,2024-09-24T15:35:32Z
493,ShadowCash,SDC,shadowcash,28,6641310.93542,6641310.93542,,2017-03-19T23:59:12.000Z,2014-07-31T00:00:00.000Z,,"[{'name': '2781', 'price': 1.89533412, 'volume24h': 1260686.625, 'marketCap': 12587503.24774903, 'percentChange1h': -0.823125, 'percentChange24h': -3.23523, 'percentChange7d': -36.5086, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00194049, 'volume24h': 1290.72166456, 'marketCap': 12887.39233245, 'percentChange1h': -0.823125, 'percentChange24h': -3.23523, 'percentChange7d': -36.5086, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#493,2014-07-31T00:00:00.000Z,,6641310.93542,6641310.93542,,28,2017-03-19T23:59:12.000Z,2024-09-24T15:35:32Z
463,BitShares,BTS,bitshares,29,2589890000.0,2589890000.0,3600570502.0,2017-03-19T23:59:12.000Z,2014-07-21T00:00:00.000Z,,"[{'name': '2781', 'price': 0.00479726, 'volume24h': 363131.75, 'marketCap': 12424382.44878779, 'percentChange1h': -0.976293, 'percentChange24h': 5.73424, 'percentChange7d': 27.7726, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 4.91e-06, 'volume24h': 371.78312796, 'marketCap': 12720.38528646, 'percentChange1h': -0.976293, 'percentChange24h': 5.73424, 'percentChange7d': 27.7726, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#463,2014-07-21T00:00:00.000Z,3600570502.0,2589890000.0,2589890000.0,,29,2017-03-19T23:59:12.000Z,2024-09-24T15:35:32Z
558,Emercoin,EMC,emercoin,30,39721431.871416,39721431.871416,,2017-03-19T23:59:13.000Z,2014-08-23T00:00:00.000Z,['mineable'],"[{'name': '2781', 'price': 0.30986109, 'volume24h': 139865.359375, 'marketCap': 12308126.3253719, 'percentChange1h': 3.04548, 'percentChange24h': 16.834, 'percentChange7d': 22.1315, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00031724, 'volume24h': 143.19756067, 'marketCap': 12601.35943645, 'percentChange1h': 3.04548, 'percentChange24h': 16.834, 'percentChange7d': 22.1315, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#558,2014-08-23T00:00:00.000Z,,39721431.871416,39721431.871416,,30,2017-03-19T23:59:13.000Z,2024-09-24T15:35:32Z
1409,SingularDTV,SNGLS,singulardtv,31,600000000.0,1000000000.0,,2017-03-19T23:59:36.000Z,2016-10-03T00:00:00.000Z,,"[{'name': '2781', 'price': 0.0184436, 'volume24h': 13438.43359375, 'marketCap': 11066162.95874118, 'percentChange1h': -1.8627, 'percentChange24h': 12.3906, 'percentChange7d': 45.7685, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 1.888e-05, 'volume24h': 13.75859554, 'marketCap': 11329.80709972, 'percentChange1h': -1.8627, 'percentChange24h': 12.3906, 'percentChange7d': 45.7685, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1409,2016-10-03T00:00:00.000Z,,600000000.0,1000000000.0,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009'}",31,2017-03-19T23:59:36.000Z,2024-09-24T15:35:32Z
1343,Stratis,STRAT,stratis,32,98312542.35577,98312542.35577,,2017-03-19T23:59:33.000Z,2016-08-12T00:00:00.000Z,,"[{'name': '2781', 'price': 0.10979998, 'volume24h': 312381.59375, 'marketCap': 10794715.29425229, 'percentChange1h': 1.99171, 'percentChange24h': 16.0105, 'percentChange7d': 18.48, 'lastUpdated': '2017-03-19T00:00:00.000Z'}, {'name': '1', 'price': 0.00011242, 'volume24h': 319.82388222, 'marketCap': 11051.89237103, 'percentChange1h': 1.99171, 'percentChange24h': 16.0105, 'percentChange7d': 18.48, 'lastUpdated': '2017-03-19T12:00:00Z'}]",https://coinmarketcap.com/historical/20170319/#1343,2016-08-12T00:00:00.000Z,,98312542.35577,98312542.35577,,32,2017-03-19T23:59:33.000Z,2024-09-24T15:35:32Z
