name,symbol,cmcRank,circulatingSupply,totalSupply,maxSupply,dateAdded,price,volume24h,marketCap,percentChange1h,percentChange24h,percentChange7d
Maker,MKR,27,996262.07543772,996262.07543772,1005577.0,2017-01-29T00:00:00.000Z,1514.95643881,702693481.32927,1509293645.9303381,-2.19350316922,-4.030448823817,123.208446777088
Dash,DASH,28,9913890.35708712,9913890.35708712,18900000.0,2014-02-14T00:00:00.000Z,148.38363324,3555132591.5521917,1471059070.7213385,3.10665860124,34.854918271759,66.593770733994
Dai,DAI,29,1423132343.1724143,1423132368.9925597,,2019-11-22T00:00:00.000Z,0.99969775,461427625.8617262,1422702198.2355819,-0.014397999087,-0.154426096761,-0.169817757471
UNUS SED LEO,LEO,30,999498892.9,999498892.9,,2019-05-21T00:00:00.000Z,1.33691955,18441343.62899514,1336249613.2218418,0.36690309198,-0.274491278862,-1.183240526844
Cosmos,ATOM,31,208603583.106811,266388186.106811,,2019-03-14T00:00:00.000Z,6.43004165,779660148.1478642,1341329728.4359243,1.790647864006,-1.6722425726,10.597772626342
Celsius,CEL,32,238863519.826,695658160.967,,2018-05-18T00:00:00.000Z,5.45434791,24895081.57459734,1302844739.6692736,-1.861358531877,1.242300178018,-15.95294460557
Dogecoin,DOGE,33,127887184033.46364,127887184033.46364,,2013-12-15T00:00:00.000Z,0.00985959,458583518.7090016,1260915513.9332483,-0.897179415391,-3.281973320271,0.911617595484
IOTA,MIOTA,34,2779530283.0,2779530283.0,2779530283.0,2017-06-13T00:00:00.000Z,0.42760951,89703670.27338295,1188553571.21622,4.50713722554,-1.9966567092,38.16617855645
Binance USD,BUSD,35,1160873594.95,1160873594.95,,2019-09-20T00:00:00.000Z,0.9999,2741621462.1696916,1160757507.590505,-0.01,-0.039988003599,0.0
Huobi Token,HT,36,200076194.2544121,500000000.0,,2018-02-03T00:00:00.000Z,5.55577067,466671699.21147615,1111577452.7841866,-1.015482417941,6.375228798303,13.387846920836
Filecoin,FIL,37,44584205.0,44584205.0,2000000000.0,2017-12-13T00:00:00.000Z,23.49711424,452076684.9190561,1047600158.1499565,1.777494131074,6.251957516056,9.664421983375
Zcash,ZEC,38,10882337.5,10882337.5,21000000.0,2016-10-29T00:00:00.000Z,96.50856273,2384497932.131089,1050238751.3203629,2.79875572189,23.711979056213,62.958160341129
Ethereum Classic,ETC,39,116313299.0,116313299.0,210700000.0,2016-07-24T00:00:00.000Z,8.89490543,3946510253.818352,1034595794.9185935,0.320613599938,14.410106044012,35.646665607927
yearn.finance,YFI,40,29968.79055082,30000.0,30000.0,2020-07-18T00:00:00.000Z,34058.21301063,828226064.546644,1020683452.2508343,-0.55353675334,-5.376407107977,43.655663174156
Revain,REV,41,85061485689.83401,85061485689.83401,,2017-11-01T00:00:00.000Z,0.01166437,7025424.35883494,992188328.8981258,0.168489742676,-0.281404115741,0.120515249087
Solana,SOL,42,261900799.08564007,488630611.0,488630611.0,2020-04-10T00:00:00.000Z,3.46611077,62766977.35528041,907777180.2929407,0.989206577721,2.384635685901,60.338045293584
FTX Token,FTT,43,94346957.5237492,345219293.5909769,,2019-07-31T00:00:00.000Z,9.30880934,31012393.13706406,878257839.6230538,-0.496523471091,-2.734454571037,34.443269121632
Compound,COMP,44,4431565.75893691,10000000.0,10000000.0,2020-06-16T00:00:00.000Z,195.71407489,393726559.08828837,867319792.8123623,2.893832100426,7.802012673175,33.866583190573
Zilliqa,ZIL,45,10829238832.777054,14120705985.777054,21000000000.0,2018-01-25T00:00:00.000Z,0.07372266,158259934.82224795,798360333.7035261,0.031677413249,-3.500460252077,8.488829259068
Decred,DCR,46,12470812.73594076,12470812.73594076,21000000.0,2016-02-10T00:00:00.000Z,55.65889005,19264915.48803077,694111594.8912005,-0.959541402983,-7.472495246475,15.955076761449
Waves,WAVES,47,104030170.0,104030170.0,,2016-06-02T00:00:00.000Z,6.51046261,217016419.71492326,677284532.5158576,1.4504755736,5.442620083233,18.089899579682
Kusama,KSM,48,8470098.05726206,9651217.45126206,,2019-12-12T00:00:00.000Z,71.27148315,110496405.99819459,603676450.982613,0.532009651209,3.116746548527,-1.792720947978
Elrond,EGLD,49,16649809.7691179,20979592.0,31415926.0,2020-09-04T00:00:00.000Z,36.24639793,83208484.01518796,603495630.3718588,0.265360612768,-2.0936913904,33.471179083646
SushiSwap,SUSHI,50,127244443.0,182207587.67720035,0.0,2020-08-28T00:00:00.000Z,4.39737512,387543122.80514103,559541548.4287459,0.205443528013,-5.871346447802,27.792417415147
Algorand,ALGO,51,1212255176.154519,10000000000.0,,2019-06-20T00:00:00.000Z,0.46203059,257910312.72910112,560098975.4142863,1.060030100616,-4.979240731862,9.287347176739
Ontology,ONT,52,805646909.0,1000000000.0,1000000000.0,2018-03-08T00:00:00.000Z,0.65582051,361304995.1081794,528359763.82303196,2.757623228162,3.233873486365,31.015319406909
UMA,UMA,53,55506670.91264081,101131301.79860722,101172570.0,2020-05-25T00:00:00.000Z,9.46478294,23317647.96333837,525358591.94579947,0.439342320139,-3.009598457289,11.328247268767
OMG Network,OMG,54,140245398.24513277,140245398.24513277,140245399.0,2017-07-14T00:00:00.000Z,3.6068758,546000952.2861012,505847733.3016251,0.491736217826,-1.323109185179,18.583676358613
Avalanche,AVAX,55,76937055.27646953,360000000.0,720000000.0,2020-07-13T00:00:00.000Z,6.58649594,96243971.85835193,506745602.56137604,0.035992256841,-8.755734108142,89.651662995633
renBTC,RENBTC,56,12738.27315026,12738.27315026,13698.0,2020-06-28T00:00:00.000Z,38304.79252474,36974210.69819926,487936910.1441134,-0.503644338592,-4.882935368864,16.373892260488
Nano,NANO,57,133248297.197,133248297.197,133248298.0,2017-03-06T00:00:00.000Z,3.21256381,81165262.56486112,428068657.32003546,-0.74990424494,-9.191698016488,89.983036201786
Loopring,LRC,58,1209835912.8854754,1374513861.4692943,1374513896.0,2017-08-30T00:00:00.000Z,0.35384582,99900562.03676869,428095381.8599256,-0.743905975242,-8.367151599476,29.873696085285
DigiByte,DGB,59,13927562068.327291,13927562068.327291,21000000000.0,2014-02-06T00:00:00.000Z,0.03016881,28042652.96675761,420177980.9258247,1.169513336278,-4.013048745105,-7.148922710015
OKB,OKB,60,60000000.0,300000000.0,,2019-04-30T00:00:00.000Z,7.00049754,242109403.23246488,420029852.2025232,-1.403560727676,-3.520753483093,-7.299924376097
BitTorrent,BTT,61,989953014302.9728,990000000000.0,,2019-01-31T00:00:00.000Z,0.00042847,100947628.83597763,424167265.52114284,9.233328798152,2.459292438114,36.746076119544
Terra,LUNA,62,484946710.163019,994473291.331689,,2019-07-26T00:00:00.000Z,0.84706874,30493281.10161497,410783200.16848993,-0.00856727995,3.425337104626,27.976385133692
The Graph,GRT,63,1245666867.0,0.0,10000000000.0,2020-12-17T00:00:00.000Z,0.32772007,174923165.80494037,408230029.84757704,0.809381872147,-6.185817614017,10.4623281044
Reserve Rights,RSR,64,9349998999.99994,100000000000.0,100000000000.0,2019-05-24T00:00:00.000Z,0.04303863,218135188.68408832,402411153.5298908,-2.215252347508,-7.999203890774,31.754728138513
0x,ZRX,65,749924324.1778203,1000000000.0,1000000000.0,2017-08-16T00:00:00.000Z,0.5292933,226751769.09148708,396929922.6720809,3.863266504903,-3.17045502362,34.757983291022
Basic Attention Token,BAT,66,1499780869.4324162,1500000000.0,,2017-06-01T00:00:00.000Z,0.25795647,295451974.8071254,386878174.28462934,0.051746615858,-6.330486343574,19.165804197
ICON,ICX,67,581215436.4521016,800460000.0,,2017-10-27T00:00:00.000Z,0.63761511,72243935.75232281,370591746.21302325,1.39489416391,-7.500531667853,31.546409452784
Ren,REN,68,884917075.1867337,999999632.80375,1000000000.0,2018-02-21T00:00:00.000Z,0.41241288,123462478.26221964,364951202.4740215,0.84935143319,-7.557374616938,23.790147096206
Nexo,NEXO,69,560000011.0,1000000000.0,1000000000.0,2018-05-01T00:00:00.000Z,0.62347251,9882320.62675737,349144613.5999984,-1.026135134374,-1.674918977179,2.224542062839
Blockstack,STX,70,739781894.219817,973705260.219817,2048913388.0,2019-10-28T00:00:00.000Z,0.47580307,7309696.05049285,351990495.35592806,0.048271726756,-4.78707752691,-1.008953283393
NEAR Protocol,NEAR,71,196911019.0,1000000000.0,1000000000.0,2020-08-11T00:00:00.000Z,1.73616305,49923203.57840134,341869634.6724055,1.011020051214,-1.625434820257,17.888369754641
Qtum,QTUM,72,97545435.6605668,103064856.0,107822406.0,2017-05-24T00:00:00.000Z,3.43339286,1019281708.1762915,334911802.3674084,2.42420189398,5.682101223024,39.258003554543
Hedera Hashgraph,HBAR,73,6762218201.0,50000000000.0,,2019-09-17T00:00:00.000Z,0.04979,65677647.49689765,336690862.0226348,3.832417814581,-3.830712829938,50.656521611708
HUSD,HUSD,74,298795398.79849315,298795398.79849315,,2019-10-15T00:00:00.000Z,1.0005065,154600070.42661753,298946737.5694902,-0.102552592983,-0.06871568365,0.159582899444
TrueUSD,TUSD,75,275031536.94,275031536.94,,2018-03-06T00:00:00.000Z,1.00021512,141290248.03438643,275090702.7669178,-0.002750880098,0.067542811706,0.051596169343
SwissBorg,CHSB,76,932687844.814276,1000000000.0,,2018-02-02T00:00:00.000Z,0.29210338,3586666.32622125,272441274.5739198,-2.50701672602,-5.214000980305,13.721966317044
Celo,CELO,77,124447717.0,1000000000.0,1000000000.0,2020-05-22T00:00:00.000Z,2.13704938,7856508.3644046,265950916.1620095,-1.55140298424,-6.696725150346,48.200794152937
Paxos Standard,PAX,78,244951954.49426377,249952064.83,,2018-09-27T00:00:00.000Z,0.99998998,201063396.64509255,244949499.80756024,0.008488293606,0.27186528265,0.134131903774
Bitcoin Gold,BTG,79,17513923.589,17513923.589,21000000.0,2017-10-23T00:00:00.000Z,14.30120435,252497467.94506654,250470200.20943084,-3.242411978651,7.396075156735,60.372871868409
Siacoin,SC,80,45285862992.0,45285862992.0,,2015-08-26T00:00:00.000Z,0.00487121,19807486.64697821,220597124.81730446,-1.340622924915,-6.250094631957,1.730382015496
Verge,XVG,81,16417074143.36338,16417074143.36338,16555000000.0,2014-10-25T00:00:00.000Z,0.01440538,14543905.42563749,236494206.06523988,-0.746209252058,-8.145364349257,51.833807551179
Horizen,ZEN,82,10639125.0,10639125.0,21000000.0,2017-06-01T00:00:00.000Z,21.74223508,88918643.9981669,231318356.83394215,1.661881055116,37.979280233,62.349127559694
THORChain,RUNE,83,158432088.34333336,500000000.0,,2019-07-23T00:00:00.000Z,1.4614352,21636857.40948057,231538231.19391692,-0.254002405623,-6.71896499693,-1.351262861652
Augur,REP,84,11000000.0,11000000.0,,2015-10-27T00:00:00.000Z,20.56571516,35068433.76945138,226222866.80824566,1.562607237291,2.138271448917,21.441531076105
Kyber Network,KNC,85,201317421.37369192,210325273.09255603,226000000.0,2017-09-24T00:00:00.000Z,1.13938291,82980797.38858068,229377629.6229947,0.810508637584,-4.393692164858,37.505470088625
NXM,NXM,86,5801350.10492685,6707046.89776088,,2020-07-20T00:00:00.000Z,37.89387372,26722540.72558007,219835628.26122922,-0.966007808724,12.084368665493,32.160505855659
Energy Web Token,EWT,87,30062138.0,48638535.4433,100000000.0,2020-03-28T00:00:00.000Z,6.84158816,1491342.91713266,205672767.39931747,-1.894084889802,-9.888521151078,8.341300945554
Quant,QNT,88,12072738.0,14612493.08082618,14612493.0,2018-08-10T00:00:00.000Z,16.93568677,4508849.39443628,204460109.19586343,1.424018075145,-3.15099714899,56.572548888832
Ampleforth,AMPL,89,220578072.6101409,375781624.15708846,395345189.0,2019-06-28T00:00:00.000Z,0.9207091,19421986.4029732,203088238.1115422,-0.917429131733,-12.431641051915,-22.636478882592
Status,SNT,90,3470483788.0,6804870174.0,,2017-06-28T00:00:00.000Z,0.05883886,63461416.61976442,204199309.55976695,1.573083248642,-6.84002479967,68.325225719829
Bitcoin BEP2,BTCB,91,5022.47171892,9001.0,,2019-06-18T00:00:00.000Z,37629.35833181,2144073.10879688,188992388.0226044,-0.626295677148,-4.571669532757,24.011081112251
Bitcoin Diamond,BCD,92,186492897.953,189492897.953,210000000.0,2017-11-24T00:00:00.000Z,1.02354327,47000064.28535903,190883551.38911068,-3.083480596579,29.029297515626,102.222694277936
TerraUSD,UST,93,185076584.751697,185076584.751697,0.0,2020-09-21T00:00:00.000Z,1.00197159,16765759.77179869,185441479.14305612,-0.090129841082,-0.320408495443,0.304555598288
Band Protocol,BAND,94,20494032.51749998,100000000.0,,2019-09-18T00:00:00.000Z,9.16441563,210240113.77834982,187815832.00208536,-1.503777778361,-7.527923988122,36.485769602295
Ocean Protocol,OCEAN,95,419026836.7678136,613099141.0,1410000000.0,2019-05-06T00:00:00.000Z,0.43884319,25288431.67311259,183887075.66377905,0.299777529135,-4.781709548955,11.092539532723
Lisk,LSK,96,126895783.2690566,142905072.0,,2016-04-06T00:00:00.000Z,1.41800442,15694590.89650011,179938781.58343333,-0.22052143981,-2.887389748056,17.142571699426
ABBC Coin,ABBC,97,844142304.1865356,1500000000.0,1500000000.0,2018-10-12T00:00:00.000Z,0.21198468,56809156.58601887,178945233.15761217,0.717157544772,-7.984789301566,-0.636993400492
Gnosis,GNO,98,1504589.0,10000000.0,10000000.0,2017-05-01T00:00:00.000Z,115.53611399,762585.0268256,173834366.21950468,-0.987102033524,1.742316214083,38.05747633965
HedgeTrade,HEDG,99,339231468.3751734,1000000000.0,,2019-01-03T00:00:00.000Z,0.50889234,137475.33894958,172632294.65588862,2.384470568305,-6.207328638353,12.390274942139
Holo,HOT,100,167313361967.40842,177619433541.14133,,2018-04-29T00:00:00.000Z,0.00097797,26725764.24630186,163627972.27233863,0.305730359473,-1.546380895538,29.898631000326
Decentraland,MANA,101,1494081551.4557312,2194950811.1201463,,2017-09-17T00:00:00.000Z,0.10612829,55973170.27383558,158564322.57582957,-0.993958235646,-8.275982671513,30.341041492248
IOST,IOST,102,15324121695.471115,22252662041.94331,,2018-01-16T00:00:00.000Z,0.01017185,307299936.5015158,155874742.66107094,0.035626294555,-10.716901048127,77.941649158886
Bancor,BNT,103,98709841.76942234,98709841.76942234,,2017-06-18T00:00:00.000Z,1.56760949,54325715.16161031,154738484.67583358,-0.789006422352,-3.77612571449,12.439310069461
Enjin Coin,ENJ,104,823130411.4082638,1000000000.0,1000000000.0,2017-11-01T00:00:00.000Z,0.18747494,35120309.49293102,154316322.26123568,0.495566813213,-9.571356609808,38.481331532257
Aragon,ANT,105,39609522.80952381,39609523.80952381,,2017-05-18T00:00:00.000Z,3.802596,42017174.97256223,150619012.87158674,2.730265666545,8.708485167797,24.297814336633
MaidSafeCoin,MAID,106,452552412.0,452552412.0,,2014-04-28T00:00:00.000Z,0.33005817,908248.0116015,149368620.81991217,-1.036773856207,1.884505320359,8.633756248152
Matic Network,MATIC,107,4864264338.0,10000000000.0,10000000000.0,2019-04-28T00:00:00.000Z,0.03041079,52646300.1956875,147926102.2112702,0.407746140579,-9.256859308048,52.243108055716
Arweave,AR,108,33394701.0,63190435.0,66000000.0,2020-05-27T00:00:00.000Z,4.09389199,9954076.64070925,136714298.92827585,2.433909966814,28.118824098297,59.085203955273
ZB Token,ZB,109,463288810.0,2100000000.0,,2018-09-27T00:00:00.000Z,0.28957962,24730646.94491072,134158999.2211581,-1.110127764672,-3.210221761976,6.141929414775
Ravencoin,RVN,110,7883320000.0,7883320000.0,21000000000.0,2018-03-10T00:00:00.000Z,0.01682049,25496080.55221921,132601274.6371534,-1.377500968939,-5.184350732677,19.92834050635
Balancer,BAL,111,6943831.0,35725000.0,100000000.0,2020-06-24T00:00:00.000Z,19.25386525,133889594.2913396,133695586.36000434,-0.706666909007,-0.278004105566,23.82117265242
Pundi X,NPXS,112,234624488396.4478,258526640300.57,258526640301.0,2018-03-22T00:00:00.000Z,0.00053943,232424141.75385147,126563376.3314101,8.311814139649,20.539364090081,187.03245294424
Theta Fuel,TFUEL,113,4962631792.0,5000000000.0,,2019-03-28T00:00:00.000Z,0.0263265,4752267.28523692,130648702.99063347,0.224727791572,-5.605083156024,-17.596381862914
Numeraire,NMR,114,4465644.99640643,10974172.45334445,11000000.0,2017-06-23T00:00:00.000Z,27.53628972,13680664.08697366,122967294.39006299,-0.257800532833,-1.85323157849,15.577431802578
CyberVein,CVT,115,1060404495.65,2147483648.0,2147483648.0,2018-04-17T00:00:00.000Z,0.11575865,6671953.54936389,122750994.23930404,-0.205762373023,-0.380514588272,-0.310696298447
RSK Infrastructure Framework,RIF,116,688553343.7515756,1000000000.0,,2019-01-16T00:00:00.000Z,0.17700977,5026601.85552799,121880670.77092463,0.142480834923,-6.335341279859,13.715541975975
Curve DAO Token,CRV,117,155297960.60620522,1389417132.0650084,3303030299.0,2020-08-14T00:00:00.000Z,0.75212037,95305224.46413253,116802759.26674499,0.264772887947,-1.590518824475,11.8758347173
MonaCoin,MONA,118,65729674.87116792,65729674.87116792,,2014-03-20T00:00:00.000Z,1.74626644,56996218.29720435,114781525.3253764,2.89476058671,1.953267648416,18.962854006154
Voyager Token,VGX,119,222295208.0,222295208.238,222295209.0,2017-07-18T00:00:00.000Z,0.52902433,12987452.16917947,117599574.0879921,2.695085268543,3.017498506329,260.177673977525
Nervos Network,CKB,120,23511410549.21392,30483812647.32692,,2019-11-19T00:00:00.000Z,0.00473096,5303856.98741647,111231479.17478032,-0.125441405288,4.01721964046,20.633407478778
Orchid,OXT,121,367584352.0,1000000000.0,,2019-12-16T00:00:00.000Z,0.29103341,24641403.63051065,106979325.6055034,0.27958571334,-7.324851599259,25.901865228299
Chiliz,CHZ,122,5429628748.660311,8888888888.0,,2019-07-01T00:00:00.000Z,0.01949584,49584660.0475551,105855166.91682735,0.7734587451,-4.014668899935,-0.189934872272
Bytom,BTM,123,1400479769.003,1647764700.0,2100000000.0,2017-08-08T00:00:00.000Z,0.06953415,33440834.23682383,97381173.02102388,-0.173713395189,-3.325613592923,15.084039674787
Civic,CVC,124,670000000.0,1000000000.0,,2017-07-17T00:00:00.000Z,0.14248078,77943187.45316769,95462123.6069229,-1.927778791028,-7.324603753795,61.906012684658
Kin,KIN,125,1518114145968.0,10000000000000.0,10000000000000.0,2017-09-27T00:00:00.000Z,6.154e-05,706527.04722083,93421799.9327675,-1.934497255184,-7.66669351474,8.910238144858
Helium,HNT,126,65214214.77267609,223000000.0,223000000.0,2020-06-05T00:00:00.000Z,1.45234445,2434657.6296303,94713502.95994446,1.064448097072,-5.571930477566,10.969051885768
KuCoin Shares,KCS,127,80118638.0,170118638.0,,2017-10-24T00:00:00.000Z,1.17544439,11459133.96337304,94175003.29763843,-2.061679959922,-4.715508017684,65.99255496645
PAX Gold,PAXG,128,49512.241,49512.241,,2019-09-26T00:00:00.000Z,1873.08214377,7880185.53218367,92740494.51509552,-0.848321170394,-0.538776030142,-4.494592295592
iExec RLC,RLC,129,80070793.23876736,86999784.9868455,,2017-04-20T00:00:00.000Z,1.17148012,11243032.94063058,93801342.71510705,0.507035818268,-12.633006719768,48.581604746689
Storj,STORJ,130,217907654.24660787,424999998.00001335,,2017-07-02T00:00:00.000Z,0.40578574,75472447.58598244,88423818.47844058,0.491603803473,1.686049113569,30.026918234713
Kleros,PNK,131,598319630.885116,764626704.0,,2018-11-01T00:00:00.000Z,0.14626122,2322627.90930415,87510957.90166774,-0.161824004124,-0.788636060237,16.855658125664
Unibright,UBT,132,148799999.24349335,150000000.0,,2018-05-21T00:00:00.000Z,0.58650307,3096252.64075242,87271655.83289313,-2.664981636233,-7.730338967014,10.526208102554
TomoChain,TOMO,133,76584475.0,100000000.0,,2018-03-08T00:00:00.000Z,1.1563198,17158571.57113889,88556144.62870681,1.261090336144,1.95945446898,41.465964010373
Golem,GLM,134,643037240.3383375,648587240.3383375,,2016-11-18T00:00:00.000Z,0.13507717,2499426.48218099,86859653.58216587,-0.560414097651,4.129100164893,25.897443183526
1inch,1INCH,135,72164169.0,1500000000.0,,2020-12-25T00:00:00.000Z,1.20985542,89053578.54674785,87308210.68728498,0.342350134241,-2.993520594559,10.560898601227
Kava.io,KAVA,136,46876230.0,114604625.0,,2019-10-25T00:00:00.000Z,1.83057996,65733631.01684093,85810687.0732785,2.209704636925,-2.508474523053,33.71514163305
BitShares,BTS,137,2994840000.0,2994840000.0,3600570502.0,2014-07-21T00:00:00.000Z,0.0284398,28082432.84074098,85172656.65180808,1.592266656533,-5.882064500739,16.458254556687
Swipe,SXP,138,83936975.0,289612084.0,289266978.0,2019-08-26T00:00:00.000Z,1.01366806,109458543.85802731,85084230.65279084,-0.191494972016,-3.158589848029,31.824249323286
Utrust,UTK,139,450000000.0,500000000.0,500000000.0,2017-12-29T00:00:00.000Z,0.18899095,5361920.4838757,85045928.0666535,-1.036319720492,-12.171636697168,28.976746062005
Ardor,ARDR,140,998999495.0,998999495.0,998999495.0,2016-07-23T00:00:00.000Z,0.08335646,3473684.28363173,83273061.02425906,0.319685929665,-5.212025266786,6.195073326951
Serum,SRM,141,50000000.0,161000001.0,10000000000.0,2020-08-04T00:00:00.000Z,1.61980706,214672465.21197444,80990353.228418,-0.556998463783,-6.716046867676,36.460503035613
Steem,STEEM,142,389999128.36,406973222.36,,2016-04-18T00:00:00.000Z,0.20527745,30533986.78828979,80058024.66539814,2.238698417617,-0.687313492839,23.836636802656
aelf,ELF,143,544480199.9864658,879999999.9864658,1000000000.0,2017-12-21T00:00:00.000Z,0.14561834,43642521.08023474,79286304.35775967,-1.420765691964,6.416515463573,36.847968480796
DxChain Token,DX,144,49999999999.6862,100000000000.0,,2018-08-10T00:00:00.000Z,0.0015074,265859.50347487,75370049.06652696,-0.212257131759,-5.208131756635,-16.301720384032
Komodo,KMD,145,123642534.51657,123642534.51657,200000000.0,2017-02-05T00:00:00.000Z,0.6055633,6882533.57001984,74873381.17281912,1.750106090261,-4.197005140797,26.06869841258
Alpha Finance Lab,ALPHA,146,174136442.0,1000000000.0,1000000000.0,2020-09-29T00:00:00.000Z,0.42501888,51814997.8555978,74011276.05507454,0.163607908132,-6.838461434411,48.205251519121
DFI.Money,YFII,147,38596.0,39375.0,39375.0,2020-07-29T00:00:00.000Z,1881.12816579,187784161.3854179,72604022.6867962,1.081619001933,-1.916864383938,17.191130084432
FunFair,FUN,148,6548879188.66342,10999873621.398026,,2017-06-27T00:00:00.000Z,0.01077632,1948260.66953494,70572819.15927406,-0.194928993798,-6.288251256385,29.374512409352
district0x,DNT,149,600000000.0,1000000000.0,,2017-08-03T00:00:00.000Z,0.11872272,39322127.8683845,71233631.487948,-7.361579966821,-0.66971725266,158.884707723056
Electroneum,ETN,150,10225241608.38,10225241608.38,21000000000.0,2017-11-02T00:00:00.000Z,0.00662537,1590673.12036379,67746008.79408886,0.124341288206,-4.193974278042,39.48171124298
Oasis Network,ROSE,151,1500000000.0,10000000000.0,10000000000.0,2020-11-12T00:00:00.000Z,0.04474729,7129105.78631179,67120933.066935,-0.574303344906,-5.049222549628,8.585347248058
