name,symbol,cmcRank,circulatingSupply,totalSupply,maxSupply,dateAdded,price,volume24h,marketCap,percentChange1h,percentChange24h,percentChange7d
Namecoin,NMC,27,14676900.0,14676900.0,,2013-04-28T00:00:00.000Z,0.39081264,17719.59375,5735917.96882153,-1.5842,-4.59584,5.39739
YbCoin,YBC,28,3010539.7867074,3010539.7867074,,2014-01-16T00:00:00.000Z,1.89295495,20254.19140625,5698816.17806578,0.0,-1.58182,-1.91648
Storjcoin X,SJCX,29,49518143.0,500000000.0,,2014-08-20T00:00:00.000Z,0.1098178,15547.74023438,5437973.29930802,-0.521983,-4.84779,1.74167
BlueCoin,BLU,30,571902014.235592,571902014.235592,,2014-04-28T00:00:00.000Z,0.00734054,747.88830566,4198071.5776326,2.04082,46.0906,893.434
Decred,DCR,31,2052789.82514803,2892789.82514803,21000000.0,2016-02-10T00:00:00.000Z,1.95546663,28904.5,4014161.99752817,-0.438418,-3.18359,25.7235
SolarCoin,SLR,32,34349890.6594391,98033930775.389,,2014-03-29T00:00:00.000Z,0.1041757,3446.51782227,3578423.96405017,-0.850809,13.8179,-17.8503
GameCredits,GAME,33,55962252.1432747,55962252.1432747,84000000.0,2014-09-01T00:00:00.000Z,0.05949191,28332.28515625,3329301.27016468,-0.842755,-4.80935,28.8558
VPNCoin,VASH,34,400339746.0,400339746.0,,2014-11-23T00:00:00.000Z,0.00826252,47359.1796875,3307816.91212042,-1.1972,-5.49323,-5.43207
Syscoin,SYS,35,428751485.440903,428751485.440903,888000000.0,2014-08-20T00:00:00.000Z,0.00761733,5531.99511719,3265939.83229976,-0.862532,-6.70956,3.68283
FedoraCoin,TIPS,36,427829009862.787,427829009862.787,,2013-12-31T00:00:00.000Z,7.51e-06,2388.50512695,3214409.56247501,-0.05712,1.9521,-57.4875
Xaurum,XAUR,37,7486.532034,7486.532034,,2015-04-21T00:00:00.000Z,412.18664551,3424.12573242,3085848.52558124,-2.38603,-10.8395,-6.93859
Scotcoin,SCOT,38,1000000000.0,1000000000.0,,2014-05-26T00:00:00.000Z,0.00277499,3434.92651367,2774985.27429998,-2.69416,-15.745,26.2507
Rubycoin,RBY,39,23210478.3918339,23210478.3918339,,2014-03-20T00:00:00.000Z,0.11785648,887.17694092,2735505.28658374,1.54042,-3.10323,12.2909
Feathercoin,FTC,40,127124600.0,127124600.0,336000000.0,2013-05-03T00:00:00.000Z,0.02051646,2702.96630859,2608146.15734815,-0.568141,-6.088,-22.6248
Yocoin,YOC,41,19478350.0,301993900.0,,2016-01-21T00:00:00.000Z,0.13267322,141323.0625,2584255.39231524,0.760335,38.5752,268.339
BitCrystals,BCY,42,42188536.166149,42188536.166149,,2015-09-14T00:00:00.000Z,0.05920163,9483.41796875,2497630.02269635,4.05555,0.853639,0.207705
BlackCoin,BLK,43,75522400.0962223,75522400.0962223,,2014-02-28T00:00:00.000Z,0.03197894,12369.91699219,2415126.48665457,-0.438764,-4.86262,-3.91394
HitCoin,HTC,44,10996318099.0,20996318099.0,,2016-04-08T00:00:00.000Z,0.00021569,3743.37963867,2371835.2251266,-1.54291,-18.3863,-32.3789
DigiByte,DGB,45,6749898014.65375,6749898014.65375,21000000000.0,2014-02-06T00:00:00.000Z,0.00034833,20712.43945313,2351162.37748087,-1.26948,0.030897,3.54114
BitcoinDark,BTCD,46,1273259.58914809,1273259.58914809,,2014-07-16T00:00:00.000Z,1.69621229,3588.03857422,2159718.5656602,-0.626037,-9.61678,14.0919
ShadowCash,SDC,47,6551629.85889,6551629.85889,,2014-07-31T00:00:00.000Z,0.29769599,17436.91992188,1950393.96563319,-1.33263,4.56631,57.8004
EarthCoin,EAC,48,9346468332.44513,9346468332.44513,,2013-12-28T00:00:00.000Z,0.00020129,161931.390625,1881365.23538946,-0.00578205,-4.40771,8.08545
RevolutionVR,RVR,49,31500000.0,210000000.0,210000000.0,2016-04-04T00:00:00.000Z,0.05931405,54706.63671875,1868392.68542826,-2.80475,-1.99627,-3.39512
MonaCoin,MONA,50,35347199.9939447,35347199.9939447,,2014-03-20T00:00:00.000Z,0.05168051,3145.74951172,1826761.28744779,-3.35967,1.68586,-0.205023
MintCoin,MINT,51,23077840377.4118,23077840377.4118,,2014-02-19T00:00:00.000Z,7.229e-05,796.0111084,1668340.07569543,4.4876,-3.27014,10.5823
SuperNET,UNITY,52,816060.9999,816060.9999,,2014-10-01T00:00:00.000Z,2.01670408,1550.47167969,1645753.55005839,0.399309,1.43152,-1.01527
VeriCoin,VRC,53,27676657.5939312,27676657.5939312,,2014-05-16T00:00:00.000Z,0.05828448,2959.23022461,1613119.49634836,3.62722,-3.43372,15.1898
Vcash,XVC,54,14550385.0,14550385.0,,2015-03-06T00:00:00.000Z,0.10520862,11814.40039063,1530825.93256138,-4.08903,-4.59104,13.5263
Primecoin,XPM,55,15154344.7502737,15154344.7502737,,2013-07-11T00:00:00.000Z,0.09014455,15323.33300781,1366081.6227684,1.57483,-7.52333,2.05541
Quark,QRK,56,250101047.0,250101047.0,,2013-08-25T00:00:00.000Z,0.00495763,13989.67871094,1239907.71319013,-0.00164372,-11.1088,-2.83859
Auroracoin,AUR,57,8274951.63596773,8274951.63596773,21000000.0,2014-02-27T00:00:00.000Z,0.14900906,2665.25366211,1233042.7965961,-0.810874,-15.4077,-20.2314
Clams,CLAM,58,1797035.98246869,15731462.1304893,,2014-08-26T00:00:00.000Z,0.6842823,5952.44091797,1229679.92039957,-1.37151,-3.24922,11.4744
ReddCoin,RDD,59,28141977145.4796,28141977145.4796,,2014-02-10T00:00:00.000Z,3.927e-05,2527.19287109,1105053.49703523,-12.9732,-7.17377,-0.151288
Novacoin,NVC,60,1422156.64751,1422156.64751,,2013-04-28T00:00:00.000Z,0.73647779,2730.03710938,1047386.78801036,-0.306585,-3.10937,1.21528
WorldCoin,WDC,61,104926490.5,104926490.5,,2013-05-22T00:00:00.000Z,0.00900725,7007.23144531,945098.7363529,-0.00825926,-8.83953,12.3648
Rise,RISE,62,100413985.0,100413985.0,,2016-06-30T00:00:00.000Z,0.00930034,30077.5390625,933883.73035343,-2.77176,-7.81652,
Expanse,EXP,63,2066139.31088261,12836414.0037312,100000000.0,2015-09-15T00:00:00.000Z,0.43997079,71559.9375,909040.94762744,-1.45001,-6.97675,69.6435
Jinn,JINN,64,58703.0,1000000.0,,2014-10-03T00:00:00.000Z,14.93778992,642.32495117,876893.08149719,-0.0849467,,15.0428
Radium,RADS,65,2823984.0,2823984.0,9000000.0,2016-01-18T00:00:00.000Z,0.30652741,2290.30712891,865628.49004126,-1.02541,-3.25921,12.3136
Startcoin,START,66,45079785.0,70782220.0,,2014-06-15T00:00:00.000Z,0.01901037,3151.69970703,856983.50326169,1.29997,11.3164,18.1897
BoostCoin,BOST,67,11855487.1681898,11855487.1681898,,2014-05-30T00:00:00.000Z,0.07091574,3451.19067383,840740.68956007,0.0964156,-6.16479,5.89902
Gulden,NLG,68,311969010.0,432338800.0,,2014-04-08T00:00:00.000Z,0.00264478,5139.17773438,825090.87966956,-1.97542,-10.16,52.6918
Vertcoin,VTC,69,23076649.9975982,23076649.9975982,84000000.0,2014-01-20T00:00:00.000Z,0.03530244,3009.37548828,814662.00213931,-1.03839,-8.9846,7.59875
HempCoin,HMP,70,1354661677.993,2854661677.993,,2016-02-16T00:00:00.000Z,0.00055914,3721.39111328,757444.73773657,-0.622566,2.58146,160.811
DigitalNote,XDN,71,6862971075.87447,6862971075.87447,10000000000.0,2014-06-24T00:00:00.000Z,0.00010991,5106.79003906,754338.54369899,0.688051,-5.96251,13.1282
Diamond,DMD,72,1674230.78802441,1674230.78802441,4380000.0,2013-12-19T00:00:00.000Z,0.43364853,3068.33544922,726027.71452991,1.1007,8.36334,34.5044
Elcoin,EL,73,9136467.861614,20521348.861614,,2016-05-05T00:00:00.000Z,0.07690198,9479.88183594,702612.46642952,-0.334593,-17.3054,138.054
BilShares,BILS,74,1000000000.0,1000000000.0,,2014-08-25T00:00:00.000Z,0.00069108,41913.82421875,691078.77789065,0.0,-11.7723,2.0372
Nexus,NXS,75,39238216.41032,39238216.41032,78000000.0,2015-01-25T00:00:00.000Z,0.01751159,1923.16650391,687123.60971763,32.9658,33.9142,74.0638
Megacoin,MEC,76,32809462.5,32809462.5,42000000.0,2013-07-07T00:00:00.000Z,0.02023846,6276.74121094,664012.90412347,-0.0350556,-4.94074,1.76423
Wild Beast Block,WBB,77,1687542.5,1687542.5,,2015-02-28T00:00:00.000Z,0.36678883,1151.2166748,618971.74646311,9.66722,-4.29606,49.4687
DNotes,NOTE,78,110895735.715132,110895735.715132,,2014-03-08T00:00:00.000Z,0.00541124,1389.07592773,600083.31620007,0.484704,-11.3158,2.87903
Infinitecoin,IFC,79,90596274910.0705,90596274910.0705,,2013-07-10T00:00:00.000Z,6.61e-06,6701.375,599078.23841781,2.30217,-1.58658,-11.4313
Curecoin,CURE,80,26431310.0,26431310.0,,2014-05-26T00:00:00.000Z,0.02251812,1834.28112793,595183.3797677,-0.831773,12.6564,27.8781
ZcCoin,ZCC,81,61657043.890382,61657043.890382,,2014-08-05T00:00:00.000Z,0.00961236,11903.61328125,592669.81958988,0.260099,-5.57594,3.62925
Qora,QORA,82,10000000000.0,10000000000.0,,2014-05-26T00:00:00.000Z,5.9e-05,2332.28564453,590009.65848099,-0.77371,-8.38122,-0.340217
NuShares,NSR,83,944594842.0,944594842.0,,2014-10-25T00:00:00.000Z,0.00059207,8133.97607422,559264.72046373,-1.3136,-21.5984,21.9275
UnionCoin,UNC,84,8388608.0,8388608.0,,2014-03-03T00:00:00.000Z,0.06610319,592.52685547,554513.75,0.0,-3.11728,5.40812
Circuits of Value,COVAL,85,400000000.0,1000000000.0,,2015-01-23T00:00:00.000Z,0.00135412,6867.58984375,541649.8053819,-2.24937,2.9949,37.2155
NavCoin,NAV,86,59599414.0216761,59599414.0216761,,2014-06-12T00:00:00.000Z,0.00854665,8096.62158203,509375.13424103,1.27467,-31.6736,56.9617
Global Currency Reserve,GCR,87,101127212.820554,101127212.820554,,2015-08-26T00:00:00.000Z,0.00502001,1272.63720703,507659.50718752,-0.824875,1.38383,-10.9289
Unobtanium,UNO,88,197225.30759367,197225.30759367,,2013-12-21T00:00:00.000Z,2.57097268,878.1439209,507060.87783413,1.33353,0.820088,11.5648
VootCoin,VOOT,89,69280656.2239512,69280656.2239512,,2014-06-12T00:00:00.000Z,0.0072965,910.0088501,505506.03592892,-0.85081,-9.52954,62.3678
Digitalcoin,DGC,90,34106578.0,34106578.0,48166000.0,2013-06-09T00:00:00.000Z,0.01479694,2345.1940918,504673.00906994,-0.521339,-2.20774,7.96338
Crypti,XCR,91,100000000.0,100000000.0,,2014-08-07T00:00:00.000Z,0.00478711,972.92547607,478710.93265712,-1.04208,-0.95949,61.3972
Anoncoin,ANC,92,2110316.862,2110316.862,,2013-07-15T00:00:00.000Z,0.21942566,3181.35986328,463057.67732729,2.2366,-4.63771,7.21073
Applecoin,APC,93,22286047.937985,22286047.937985,,2014-02-09T00:00:00.000Z,0.02013143,7901.39794922,448649.92338166,0.0,-3.8641,2.85123
Zetacoin,ZET,94,164449676.604849,164449676.604849,,2013-09-11T00:00:00.000Z,0.00270866,516.82281494,445438.33316946,-0.0371703,-4.43014,2.58185
Diem,DIEM,95,21739971929.0816,21739971929.0816,,2014-04-28T00:00:00.000Z,1.945e-05,6744.52734375,422830.25128806,-0.374133,12.9553,58.2025
Verge,XVG,96,12010612500.0,12010612500.0,16555000000.0,2014-10-25T00:00:00.000Z,3.314e-05,1737.41015625,398052.19806235,0.0497539,10.8456,29.6852
CloakCoin,CLOAK,97,4788282.313003,4788282.313003,,2014-06-07T00:00:00.000Z,0.07975888,1848.77307129,381908.01081228,-0.85081,-1.86439,-0.323863
Bitswift,BITS,98,4049362.02276899,4049362.02276899,,2014-10-05T00:00:00.000Z,0.09060971,1812.75671387,366911.50617005,-0.825167,7.72488,34.7062
Mineum,MNM,99,9345669.93830176,9495669.93830176,,2016-06-08T00:00:00.000Z,0.03889069,512.03771973,363459.51396608,-0.838506,88.5433,71.1773
DubaiCoin,DBIC,100,5896206.16306659,5896206.16306659,,2016-03-07T00:00:00.000Z,0.06157825,2312.28125,363078.04357695,-0.610355,-0.881067,-10.5455
Blocknet,BLOCK,101,3910516.33690673,3910516.33690673,,2014-11-01T00:00:00.000Z,0.08934662,865.00036621,349391.43636128,-0.849135,3.25308,38.5036
Burst,BURST,102,1493248336.0,1493248336.0,2158812800.0,2014-08-30T00:00:00.000Z,0.00022539,5918.890625,336568.02597711,-2.90296,-19.3179,26.6702
Riecoin,RIC,103,24682374.9999263,24682374.9999263,,2014-02-27T00:00:00.000Z,0.01345335,2265.61401367,332060.57067605,-0.206371,-7.41836,4.04069
FLO,FLO,104,124197561.0,124197561.0,160000000.0,2013-11-27T00:00:00.000Z,0.00258778,4617.55322266,321395.34357852,-1.32033,-10.4924,-34.9789
BTSR,BTSR,105,2257695.8635,10600000.0,,2016-03-22T00:00:00.000Z,0.13988523,721.60900879,315818.3093182,-1.0857,143.745,205.804
NuBits,USNBT,106,757084.0,2832905.1498,,2014-09-24T00:00:00.000Z,0.41411912,2758.10400391,313522.96318674,-0.998331,-21.3947,122.059
SecureCoin,SRC,107,5891675.95,5891675.95,,2013-09-28T00:00:00.000Z,0.04942716,840.58618164,291208.78277822,2.8125,-0.326145,-0.693386
TagCoin,TAG,108,4687464.588148,4687464.588148,,2013-11-05T00:00:00.000Z,0.06159615,863.14428711,288729.77864746,0.0,-3.59043,5.09173
BitShares PTS,PTS,109,999999386.0,999999386.0,,2013-11-21T00:00:00.000Z,0.00028266,538.62329102,282656.89723246,0.823227,-6.02615,92.1241
Gambit,GAM,110,1613319.81564968,1613319.81564968,,2015-05-22T00:00:00.000Z,0.17419563,2352.64306641,281033.26545137,-0.824648,5.71131,76.3151
Cryptonite,XCN,111,205328612.941547,205328612.941547,,2014-08-02T00:00:00.000Z,0.00131402,11458.95703125,269805.35772317,-0.841934,-13.6445,56.9911
TrumpCoin,TRUMP,112,6501942.1305383,6501942.1305383,18000000.0,2016-03-01T00:00:00.000Z,0.03768885,54322.17578125,245050.73048646,-14.6751,-46.4772,22.1592
CrevaCoin,CREVA,113,27295050.0,6231295100.0,,2015-07-07T00:00:00.000Z,0.00838244,8829.60742188,228799.00668617,-0.182332,3.09298,-24.7785
Myriad,XMY,114,1340290995.52781,1340290995.52781,2000000000.0,2014-03-08T00:00:00.000Z,0.00016384,9001.38378906,219593.89949433,8.31187,-8.08385,120.637
XCurrency,XC,115,5684868.19369079,5684868.19369079,,2014-05-23T00:00:00.000Z,0.03705468,635.25964355,210650.97339571,-0.824644,-3.61972,0.555764
Shift,SHIFT,116,7687007.0,7687007.0,,2015-09-05T00:00:00.000Z,0.02642601,1803.76550293,203136.92257459,-1.09306,-13.947,-14.6464
SIBCoin,SIB,117,10765761.5001341,10765761.5001341,29000000.0,2015-09-25T00:00:00.000Z,0.01801465,578.38793945,193941.37377524,-0.602449,-4.07962,-16.7743
Maxcoin,MAX,118,41459435.0,41459435.0,100000000.0,2014-02-12T00:00:00.000Z,0.00435444,933.69116211,180532.70523085,-0.0665056,-2.16079,-7.32096
Donu,DONU,119,8505375.43573485,8505375.43573485,,2014-08-26T00:00:00.000Z,0.02106884,5687.02148438,179198.38872054,-0.440144,0.128421,24.1911
ArtByte,ABY,120,677418450.0,677418450.0,,2014-06-12T00:00:00.000Z,0.00024848,3232.48828125,168324.56600858,-0.85349,-14.2051,28.9551
SaluS,SLS,121,1001200.9890893,1001200.9890893,,2016-01-22T00:00:00.000Z,0.15870865,2051.32836914,158899.2542468,-0.937592,-9.79195,0.730473
Einsteinium,EMC2,122,200107013.170197,200107013.170197,,2014-04-09T00:00:00.000Z,0.00077585,54615.20703125,155253.73078303,4.00369,49.1207,158.766
Aeon,AEON,123,11794182.605235,11794182.605235,,2015-08-04T00:00:00.000Z,0.01314684,517.92736816,155056.2320654,-0.850808,49.2761,123.16
NetCoin,NET,124,617377660.045331,617377660.045331,,2013-12-17T00:00:00.000Z,0.00024988,524.02618408,154273.01729274,-0.822072,-25.566,71.6205
Capricoin,CPC,125,609366.167544246,200609366.167544,205000000.0,2015-07-23T00:00:00.000Z,0.24410148,3970.62719727,148747.18314592,1.79491,3.20684,-9.87144
Piggycoin,PIGGY,126,480403188.882424,480403188.882424,,2014-06-15T00:00:00.000Z,0.00030861,2219.62426758,148259.21549327,-4.86562,-2.23936,151.147
bitCNY,BITCNY,127,959059.0,959059.0,,2014-09-23T00:00:00.000Z,0.15266444,6271.20214844,146414.2031384,1.45898,2.26573,2.91313
OKCash,OK,128,65470451.2457268,65470451.2457268,105000000.0,2014-12-14T00:00:00.000Z,0.0021761,850.79095459,142470.36583061,-0.853601,-13.8415,97.9041
MAZA,MAZA,129,995918065.378056,995918065.378056,,2014-02-27T00:00:00.000Z,0.00013804,4831.86621094,137471.5795561,-1.51924,1.94127,27.9265
MediterraneanCoin,MED,130,40431896.9,40431896.9,,2014-10-22T00:00:00.000Z,0.00322098,1015.49188232,130230.16407807,-0.824646,-16.4945,34.9028
HyperStake,HYP,131,385796096.914179,385796096.914179,,2014-08-09T00:00:00.000Z,0.0003154,7394.18115234,121681.31865886,-4.6963,-11.3488,124.923
Pinkcoin,PINK,132,364718632.458631,364718632.458631,500000000.0,2014-05-11T00:00:00.000Z,0.0003295,23964.921875,120174.57930608,-7.25354,-4.26673,53.6038
NobleCoin,NOBL,133,2272485776.71783,2272485776.71783,,2014-02-08T00:00:00.000Z,5.259e-05,740.60778809,119504.02392719,-0.850811,-6.26934,24.2947
Horizon,HZ,134,997285886.33936,1000000000.0,,2014-07-14T00:00:00.000Z,0.00011832,2112.63208008,118000.41908338,-0.82465,-13.0136,31.549
Sync,SYNC,135,1176.91784886,1176.91784886,,2014-05-21T00:00:00.000Z,95.28779602,2195.96826172,112145.90791507,-0.850812,37.651,115.173
Sprouts,SPRTS,136,4197643731.04393,4197643731.04393,,2015-07-21T00:00:00.000Z,2.62e-05,1754.3963623,109991.06032731,-0.824511,47.9459,97.6525
HiCoin,XHI,137,11660332.0422764,10011660332.0423,,2016-05-04T00:00:00.000Z,0.00922131,32356.74804688,107523.50150718,-17.0648,-22.2681,9.41861
FoldingCoin,FLDC,138,369000000.0,1000000000.0,,2014-09-16T00:00:00.000Z,0.00026907,2267.34228516,99287.69126418,-0.853098,-11.1904,59.1925
Bitmark,BTM,139,1313120.0003,1313120.0003,,2014-08-19T00:00:00.000Z,0.07473978,1263.41674805,98142.30519153,1.93801,1.8637,22.5442
Coin2.1,C2,140,99976323.0,99976323.0,,2014-06-08T00:00:00.000Z,0.00085454,970.6973877,85434.22438759,2.29678,-1.33067,14.1872
Memorycoin,MMC,141,10073034.0287852,10073034.0287852,,2013-12-24T00:00:00.000Z,0.00795384,714.78924561,80119.28531843,-4.93619,-30.9104,120.219
HOdlcoin,HODL,142,8460129.69375,87353146.48125,,2016-03-18T00:00:00.000Z,0.00909895,757.38330078,76978.31937889,6.66322,-1.86947,2.49623
BillaryCoin,BLRY,143,8922537.80737668,8922537.80737668,,2016-05-20T00:00:00.000Z,0.00839797,9144.62109375,74931.16639178,-0.77593,7.50219,285.383
LTBcoin,LTBC,144,466564985.2099,466564985.2099,,2014-08-20T00:00:00.000Z,0.00015776,975.10461426,73606.2653301,-0.850806,-27.296,14.6101
FlutterCoin,FLT,145,300910891.735223,300910891.735223,,2014-03-20T00:00:00.000Z,0.00024083,701.65795898,72468.21424762,-2.74803,-6.45573,19.4834
WhiteCoin,XWC,146,306584145.993991,306584145.993991,,2014-04-18T00:00:00.000Z,0.0002235,608.00506592,68520.41428943,-0.850811,-8.94736,48.8711
Rubies,RBIES,147,10086707.9245639,10086707.9245639,,2016-02-22T00:00:00.000Z,0.00641927,1578.78723145,64749.31868959,-12.5939,-14.1612,-12.3397
Sphere,SPHR,148,3082940.27603443,3082940.27603443,,2015-05-02T00:00:00.000Z,0.01752474,2031.29760742,54027.72019013,17.4808,18.8801,31.3532
Adzcoin,ADZ,149,3101720.00602,45101720.00602,84000000.0,2015-12-26T00:00:00.000Z,0.01525255,1631.01818848,47309.14566643,-2.48621,-1.22109,-41.7796
GoldBlocks,GB,150,6389545.0,6389545.0,,2016-06-14T00:00:00.000Z,0.00658524,737.05560303,42076.65988843,-0.678482,-1.95553,47.8797
Titcoin,TIT,151,47416099.65,47416099.65,69000000.0,2014-08-26T00:00:00.000Z,0.0007056,1171.52612305,33456.59099294,-5.79558,37.2615,78.3057
Quatloo,QTL,152,5062001.87,5062001.87,,2014-07-12T00:00:00.000Z,0.00583333,1368.57299805,29528.35143892,3.39838,-26.1863,27.5685
ZAIF,ZAIF,153,875502.5569572,77777777.0,,2016-04-08T00:00:00.000Z,0.01234314,679.69555664,10806.45091016,-2.63893,19.1323,39.5245
KhanCoin,KNC,154,70631.1400003433,7801269631.14,,2015-09-28T00:00:00.000Z,0.01444838,14848.3203125,1020.50536012,5.76192,-12.6084,-7.14142
Agoras Tokens,AGRS,155,42000000.0,42000000.0,42000000.0,2015-08-24T00:00:00.000Z,0.10165794,183.55934143,4269633.56137277,-0.850807,-8.83041,6.10275
GridCoin,GRC,156,377834547.02189,377834547.02189,,2015-02-28T00:00:00.000Z,0.00572296,473.88696289,2162333.75545883,-3.20985,-7.7331,-0.883541
Rimbit,RBT,157,114274566.223496,392234299.223496,,2014-10-26T00:00:00.000Z,0.01768768,6.83055878,2021252.4080314,-0.850806,21.5463,48.0676
KiloCoin,KLC,158,4495323150.01,10024212043.0,,2016-02-26T00:00:00.000Z,0.00044789,6.59800863,2013417.06040182,-0.67415,-6.09242,-2.91914
Omni,OMNI,159,553143.31273147,609459.31273147,,2013-12-24T00:00:00.000Z,2.60996079,470.78460693,1443682.3599407,1.09663,-3.30098,33.2994
ION,ION,160,5975890.0,11875890.0,,2016-06-08T00:00:00.000Z,0.19890994,182.33651733,1188663.91139925,-0.714712,-15.8482,-4.81558
I/O Coin,IOC,161,16263297.0362067,16263297.0362067,22000000.0,2014-08-02T00:00:00.000Z,0.06603551,489.83761597,1073955.09958488,-0.824653,-6.67355,8.68385
Ixcoin,IXC,162,20999087.999,20999087.999,,2013-05-08T00:00:00.000Z,0.04296555,76.80361938,902237.28663606,7.34691,144.168,-9.75958
OBITS,OBITS,163,6674894.0,17761800.0,,2015-11-30T00:00:00.000Z,0.10806075,189.81231689,721294.03435582,1.48363,-10.1125,27.4723
AsiaCoin,AC,164,481707855.956925,481707855.956925,,2014-04-20T00:00:00.000Z,0.00121608,0.01398495,585796.59841301,-0.824647,-6.26934,-23.323
SounDAC,XSD,165,1369659268.1094,1519659268.1094,,2015-05-07T00:00:00.000Z,0.0003952,4.94040537,541284.37578945,1.48363,,-1.77214
Virtacoin,VTA,166,11770966437.2364,11770966437.2364,21000000000.0,2014-08-09T00:00:00.000Z,4.292e-05,199.41323853,505246.58841025,18.6518,10.0684,-30.0342
BitBay,BAY,167,1004877403.71056,1004877403.71056,,2014-11-16T00:00:00.000Z,0.00048164,296.95495605,483986.36303931,-0.784826,16.2342,8.55279
SkyNET,SKYNET,168,894222.7424,1000000.0,,2014-12-14T00:00:00.000Z,0.53349251,34.5991745,477061.13136311,-0.174564,-9.09597,-29.9534
FairCoin,FAIR,169,52514994.226526,52514994.226526,,2014-03-22T00:00:00.000Z,0.00886754,54.87548065,465678.97946401,-0.850814,-19.0508,-19.9614
