name,symbol,cmcRank,circulatingSupply,totalSupply,maxSupply,dateAdded,price,volume24h,marketCap,percentChange1h,percentChange24h,percentChange7d
Ubiq,UBQ,86,36509032.9477163,36509032.9477163,,2014-09-07T00:00:00.000Z,0.0475449,16559.34765625,1735818.19656121,-0.66774,26.3831,19.2982
Pascal,PASC,87,7447800.0,7447800.0,42000000.0,2016-12-06T00:00:00.000Z,0.22784144,300314.125,1696917.45346785,-4.33919,-0.111667,41.7041
vSlice,VSL,88,33390496.0333756,33390496.0333756,,2016-12-17T00:00:00.000Z,0.05081903,3487.40185547,1696872.68288351,-1.66499,14.7226,4.31946
Vertcoin,VTC,89,33987979.7515957,33987979.7515957,84000000.0,2014-01-20T00:00:00.000Z,0.04610677,18758.49609375,1567075.8601269,-0.380574,21.3795,21.3673
Bela,BELA,90,32552950.0,32552950.0,,2014-03-20T00:00:00.000Z,0.04681411,35130.5859375,1523937.26508953,-0.931181,6.75724,-13.4011
Lykke,LKK,91,30000000.0,1285690000.0,,2016-11-14T00:00:00.000Z,0.0486966,4510.59277344,1460897.99702167,0.00670338,-0.219433,2.57551
DubaiCoin,DBIC,92,5937464.8596929,5937464.8596929,,2016-03-07T00:00:00.000Z,0.23725945,8352.57128906,1408719.63260443,-0.62777,-6.76683,-11.9146
NautilusCoin,NAUT,93,16180000.0,16180000.0,,2014-05-15T00:00:00.000Z,0.08613558,75698.4921875,1393673.70277643,-1.65545,1.76588,13.89
LBRY Credits,LBC,94,55054738.0,452954738.0,1083202000.0,2016-07-07T00:00:00.000Z,0.02499104,49231.765625,1375875.31986727,-1.99451,4.04277,26.1248
Auroracoin,AUR,95,8658139.13596773,8658139.13596773,21000000.0,2014-02-27T00:00:00.000Z,0.14513202,5068.32568359,1256573.22324711,-1.45827,3.43901,-8.49412
SounDAC,XSD,96,1374840478.2993,1524840478.2993,,2015-05-07T00:00:00.000Z,0.00090734,1721.89599609,1247445.79850402,-0.997541,32.3071,
Feathercoin,FTC,97,155619080.0,155619080.0,336000000.0,2013-05-03T00:00:00.000Z,0.0078096,5337.10058594,1215322.60068361,-1.15425,2.13153,22.2685
Curecoin,CURE,98,26431310.0,26431310.0,,2014-05-26T00:00:00.000Z,0.04430756,3116.34741211,1171106.74806643,-1.47899,6.91762,-3.60535
Pepe Cash,PEPECASH,99,701884009.0,701884009.0,,2016-09-29T00:00:00.000Z,0.00162913,1529.71765137,1143463.06213217,-2.69578,6.73566,-10.9857
Viacoin,VIA,100,22479068.75,22479068.75,23176392.0,2014-07-18T00:00:00.000Z,0.04820356,11377.72265625,1083571.08820099,-0.787155,12.5089,32.2948
Steem Dollars,SBD,101,1050363.263,1050363.263,,2016-07-18T00:00:00.000Z,1.02199376,20663.09960938,1073464.69662686,-0.148,5.33411,0.890092
FairCoin,FAIR,102,52986380.276395,52986380.276395,,2014-03-22T00:00:00.000Z,0.0200136,1553.62158203,1060448.44883708,-1.66181,6.46155,-25.5085
Yocoin,YOC,103,69918830.07,200000000.0,,2016-01-21T00:00:00.000Z,0.01485536,27816.12890625,1038669.56451207,-1.14543,2.83106,60.8778
Global Currency Reserve,GCR,104,102328975.327691,102328975.327691,,2015-08-26T00:00:00.000Z,0.00989512,1481.01843262,1012557.66212521,-1.6136,1.1363,-23.8656
EarthCoin,EAC,105,9346468332.44513,9346468332.44513,,2013-12-28T00:00:00.000Z,0.00010568,11656.4765625,987749.69336309,5.70252,7.17033,-7.11449
Primecoin,XPM,106,18377281.1502737,18377281.1502737,,2013-07-11T00:00:00.000Z,0.0536733,13531.57421875,986369.27229692,-0.479836,0.717246,4.35713
Adzcoin,ADZ,107,53591000.01009,53591000.01009,84000000.0,2015-12-26T00:00:00.000Z,0.0177206,6067.61669922,949664.50676134,-3.65666,6.98845,-11.4432
Incent,INCNT,108,23008312.0,46016625.0,,2016-12-07T00:00:00.000Z,0.04117773,10299.2890625,947429.99675626,-1.96088,3.63977,-14.071
Blocknet,BLOCK,109,3910516.33690673,3910516.33690673,,2014-11-01T00:00:00.000Z,0.23928995,3549.59985352,935747.27556617,-1.81563,15.29,63.7032
VeriCoin,VRC,110,30014295.983132,30014295.983132,,2014-05-16T00:00:00.000Z,0.03046446,3141.85131836,914369.35162001,-1.72985,3.92614,-5.18672
BlockPay,BLOCKPAY,111,5428300.0,98928316.0,,2016-09-05T00:00:00.000Z,0.164378,3752.18310547,892293.10980886,-0.332315,-1.21417,6.49766
Crown,CRW,112,12127476.5726532,12127476.5726532,42000000.0,2014-11-08T00:00:00.000Z,0.0724132,6515.51074219,878189.37017734,17.4795,103.484,139.086
ReddCoin,RDD,113,28279196459.3396,28279196459.3396,,2014-02-10T00:00:00.000Z,3.026e-05,1141.05993652,855587.13264305,-1.68383,24.6585,-0.727924
Shift,SHIFT,114,10599423.0,10599423.0,,2015-09-05T00:00:00.000Z,0.08055493,7129.27929688,853835.80277637,-4.12825,5.09995,51.8133
vTorrent,VTR,115,10815965.822651,10815965.822651,20000000.0,2014-12-25T00:00:00.000Z,0.07494593,1715.69165039,810612.6619544,8.09552,10.1021,71.3106
Bitmark,BTM,116,3901179.79333005,3901179.79333005,,2014-08-19T00:00:00.000Z,0.20735836,21696.7890625,808942.24514346,4.43725,1.48718,29.1139
FLO,FLO,117,124197561.0,124197561.0,160000000.0,2013-11-27T00:00:00.000Z,0.00650662,32711.93945313,808106.09990927,1.26007,38.9525,28.481
Donu,DONU,118,3245062.0,3245062.0,,2014-08-26T00:00:00.000Z,0.24766284,6655.95068359,803681.27827442,4.29857,18.7086,-13.9347
Jinn,JINN,119,58703.0,1000000.0,,2014-10-03T00:00:00.000Z,13.48179245,3437.85717773,791421.66218949,-0.430415,4.84437,
Safex Token,SFT,120,2147483647.0,2147483647.0,,2016-02-16T00:00:00.000Z,0.00035249,9205.20410156,756969.93714751,5.9828,20.7873,-0.633722
DigitalNote,XDN,121,6877259892.06338,6877259892.06338,10000000000.0,2014-06-24T00:00:00.000Z,0.00010658,8661.37890625,732954.55785882,-0.975811,7.92613,-15.8154
Vcash,XVC,122,15174394.503836,15174394.503836,,2015-03-06T00:00:00.000Z,0.04818833,15696.41699219,731228.65429751,0.654829,-2.25727,-1.14932
Qora,QORA,123,10000000000.0,10000000000.0,,2014-05-26T00:00:00.000Z,7.256e-05,15016.79101563,725629.65215184,-1.76419,-0.980129,-0.180062
Visio,VISIO,124,50139862.0958,62139862.0958,,2017-03-06T00:00:00.000Z,0.01393209,769.72918701,698553.0839735,-4.54845,-0.990687,4.98347
SpreadCoin,SPR,125,7672699.60885576,7672699.60885576,,2014-10-26T00:00:00.000Z,0.09055959,9550.89941406,694836.5068522,21.2528,71.9921,56.5523
OBITS,OBITS,126,12120307.0,17074200.0,,2015-11-30T00:00:00.000Z,0.05614232,6409.48193359,680462.14189687,-17.719,0.576724,0.228019
DNotes,NOTE,127,110895735.715132,110895735.715132,,2014-03-08T00:00:00.000Z,0.0057252,7909.47021484,634900.34969384,-0.749301,16.0775,15.3583
Jupiter,JUP,128,13628655.1040269,13628655.1040269,,2017-01-12T00:00:00.000Z,0.04582391,9296.10644531,624518.25594425,3.87137,30.1413,45.5165
MonetaryUnit,MUE,129,115400719.975,115400719.975,4000000000.0,2014-11-01T00:00:00.000Z,0.00535444,35576.2734375,617906.69620543,-11.4593,45.8322,114.861
OKCash,OK,130,70591583.0773633,70591583.0773633,105000000.0,2014-12-14T00:00:00.000Z,0.00867173,17221.48046875,612151.33362739,4.07839,23.2863,-13.628
Diamond,DMD,131,1996897.02122741,1996897.02122741,4380000.0,2013-12-19T00:00:00.000Z,0.30000684,1866.34082031,599082.75845975,3.32807,23.3064,12.7456
Energycoin,ENRG,132,120741241.256427,120741241.256427,,2014-05-15T00:00:00.000Z,0.00491415,1257.88366699,593340.30259569,-1.75765,22.8342,16.3984
BitSend,BSD,133,14389250.0,14389250.0,,2014-06-08T00:00:00.000Z,0.04063301,17175.1015625,584678.56229935,4.65191,130.839,384.807
FedoraCoin,TIPS,134,443168182457.772,443168182457.772,,2013-12-31T00:00:00.000Z,1.3e-06,692.61462402,577411.04982763,-3.152,-1.91599,-0.0144872
Sequence,SEQ,135,44282045.3961625,44282045.3961625,,2016-09-24T00:00:00.000Z,0.01297999,1230.19091797,574780.29452195,-1.86271,11.9142,-8.08522
GoldCoin,GLC,136,40078211.9999999,40078211.9999999,72245700.0,2013-06-14T00:00:00.000Z,0.01418201,5356.43847656,568389.59271387,-2.32992,9.33096,6.19585
Wild Beast Block,WBB,137,2225576.25,2225576.25,,2015-02-28T00:00:00.000Z,0.25413594,4366.79541016,565598.90454289,-1.99739,16.8227,6.50176
Hacker Gold,HKG,138,16110893.0,16110893.0,,2016-12-10T00:00:00.000Z,0.03374074,1124.03881836,543593.3962037,-1.87406,20.8963,-30.2741
HiCoin,XHI,139,189729990.084181,10189729990.0842,,2016-05-04T00:00:00.000Z,0.00286473,16926.55859375,543524.85603108,-3.8536,11.0694,-26.9126
FoldingCoin,FLDC,140,465833654.0,1000000000.0,,2014-09-16T00:00:00.000Z,0.00113183,8514.39355469,527243.49216941,-2.654,3.62564,-3.23807
WorldCoin,WDC,141,113544696.5,113544696.5,,2013-05-22T00:00:00.000Z,0.00450206,848.9487915,511185.02404152,-4.60248,-6.15426,8.02227
Project Decorum,PDC,142,50000000.0,50000000.0,,2016-06-02T00:00:00.000Z,0.00990087,3805.65258789,495043.35038364,-1.86271,5.6826,-17.7547
Breakout Stake,BRX,143,6268082.4940254,6268082.4940254,,2016-07-11T00:00:00.000Z,0.07860563,8054.55615234,492706.57022416,-20.7248,-9.89071,-65.5183
HunterCoin,HUC,144,16540860.0,16540860.0,,2014-02-14T00:00:00.000Z,0.02927301,4831.20263672,484200.77326164,-4.53341,14.2645,-20.535
Megacoin,MEC,145,32886450.0,32886450.0,42000000.0,2013-07-07T00:00:00.000Z,0.01464857,2554.54443359,481739.42595483,1.90198,1.73652,0.198509
Swarm City,SWT,146,2574106.36585558,2574106.36585558,,2017-03-03T00:00:00.000Z,0.18378291,1697.87878418,473076.74657163,-1.86271,-0.842975,-34.7809
Unobtanium,UNO,147,197656.5340396,197656.5340396,,2013-12-21T00:00:00.000Z,2.0986414,1982.43200684,414810.18444017,1.45032,19.0487,17.0873
Circuits of Value,COVAL,148,400000000.0,1000000000.0,,2015-01-23T00:00:00.000Z,0.00101601,7019.80517578,406402.07007527,-1.80728,5.8192,-15.247
SaluS,SLS,149,1002937.711446,1002937.711446,,2016-01-22T00:00:00.000Z,0.4008348,1246.74157715,402012.33578929,-1.86271,0.90585,14.4672
NuShares,NSR,150,2702268334.0,3314686278.0,,2014-10-25T00:00:00.000Z,0.00014514,2594.64770508,392216.94458445,-1.80728,10.4669,8.48984
TrumpCoin,TRUMP,151,6533840.15364254,6533840.15364254,18000000.0,2016-03-01T00:00:00.000Z,0.0590477,9301.85644531,385808.2265405,0.231352,19.3458,-25.9755
Advanced Technology Coin,ARC,152,22712117.7146796,22712117.7146796,,2016-10-19T00:00:00.000Z,0.01678921,1114.67529297,381318.4933616,4.85735,5.81645,-45.0198
BoostCoin,BOST,153,11855487.1681898,11855487.1681898,,2014-05-30T00:00:00.000Z,0.03189353,1548.98034668,378113.367948,4.7619,2.11332,0.660065
Breakout,BRK,154,17710487.20328,17710487.20328,,2016-06-14T00:00:00.000Z,0.02129464,1247.8125,377138.45589821,-1.86271,-2.37405,-25.0062
Centurion,CNT,155,40272101.1437867,55272101.1437867,250000000.0,2017-02-21T00:00:00.000Z,0.00903557,2168.14575195,363881.37345367,1.82114,6.918,-29.0263
LuckChain,BASH,156,988855654.0,988855654.0,,2016-11-29T00:00:00.000Z,0.00036637,591.1239624,362285.36679135,-1.93012,74.0789,-18.986
Myriad,XMY,157,1467889245.52781,1467889245.52781,2000000000.0,2014-03-08T00:00:00.000Z,0.00024028,9808.25683594,352705.3919166,-4.51146,12.7301,13.8473
Spectrecoin,XSPEC,158,20187640.9156754,20187640.9156754,,2017-01-14T00:00:00.000Z,0.01746242,5102.78076172,352525.01367307,-4.09021,17.3432,27.9442
Rise,RISE,159,107387215.0,107387215.0,,2016-06-30T00:00:00.000Z,0.00327004,1884.25561523,351160.61713891,40.2562,27.2712,50.0597
Riecoin,RIC,160,32053274.9998908,32053274.9998908,,2014-02-27T00:00:00.000Z,0.01088358,5189.15722656,348854.26209611,-0.571453,4.31532,-5.70813
ICO OpenLedger,ICOO,161,475784.1133,475784.1133,,2016-06-02T00:00:00.000Z,0.73260427,4188.37988281,348561.47072417,-1.02497,33.6919,21.8664
ZcCoin,ZCC,162,61657043.890382,61657043.890382,,2014-08-05T00:00:00.000Z,0.00550888,8962.27050781,339661.43628842,0.0,5.51067,1.79124
Infinitecoin,IFC,163,90596274910.0705,90596274910.0705,,2013-07-10T00:00:00.000Z,3.74e-06,1740.1920166,339252.84730728,-0.545311,-4.07336,-7.54946
Einsteinium,EMC2,164,208410104.384697,208410104.384697,,2014-04-09T00:00:00.000Z,0.00156617,7442.96826172,326404.8074075,-0.898016,-0.0183009,7.06232
Bitcoin Plus,XBC,165,94209.42614112,94209.42614112,1000000.0,2014-05-04T00:00:00.000Z,3.30878592,3820.62768555,311718.82231128,-1.89158,11.5426,14.5349
Quark,QRK,166,250101047.0,250101047.0,,2013-08-25T00:00:00.000Z,0.00124564,766.65197754,311535.89365602,-1.56861,15.7687,17.6723
Groestlcoin,GRS,167,66996172.9597875,66996172.9597875,105000000.0,2014-04-11T00:00:00.000Z,0.00462472,8631.80957031,309838.74140543,-2.30128,5.00816,7.914
Pinkcoin,PINK,168,364800921.957322,364800921.957322,500000000.0,2014-05-11T00:00:00.000Z,0.00080939,62480.07421875,295265.87170544,0.608562,29.3651,11.3676
